"customer_id","customer_name","order_count","total_revenue","avg_order_value","cancelled_orders","cancellation_rate"
3727,"Customer 03727",11,11183.69,1016.70,0,0.00
3728,"Customer 03728",13,18142.20,1395.55,0,0.00
3729,"Customer 03729",9,8576.60,952.96,2,22.22
3730,"Customer 03730",12,15588.45,1299.04,0,0.00
3731,"Customer 03731",6,10885.39,1814.23,1,16.67
3732,"Customer 03732",9,6388.18,709.80,1,11.11
3733,"Customer 03733",11,10739.67,976.33,0,0.00
3734,"Customer 03734",6,4413.85,735.64,0,0.00
3735,"Customer 03735",16,17024.90,1064.06,1,6.25
3736,"Customer 03736",13,17095.85,1315.07,0,0.00
3737,"Customer 03737",8,8462.23,1057.78,0,0.00
3738,"Customer 03738",9,11238.38,1248.71,1,11.11
3739,"Customer 03739",11,7776.50,706.95,1,9.09
3740,"Customer 03740",7,17350.55,2478.65,1,14.29
3741,"Customer 03741",13,12313.09,947.16,2,15.38
3742,"Customer 03742",15,17613.83,1174.26,2,13.33
3743,"Customer 03743",10,11312.23,1131.22,0,0.00
3744,"Customer 03744",11,12484.93,1134.99,0,0.00
3745,"Customer 03745",8,11939.89,1492.49,1,12.50
3746,"Customer 03746",12,16164.62,1347.05,0,0.00
3747,"Customer 03747",9,7710.81,856.76,0,0.00
3748,"Customer 03748",9,11230.84,1247.87,2,22.22
3749,"Customer 03749",15,19493.95,1299.60,0,0.00
3750,"Customer 03750",13,18150.15,1396.17,0,0.00
3751,"Customer 03751",8,9169.74,1146.22,0,0.00
3752,"Customer 03752",10,13502.51,1350.25,1,10.00
3753,"Customer 03753",7,13057.18,1865.31,0,0.00
3754,"Customer 03754",4,4732.20,1183.05,0,0.00
3755,"Customer 03755",12,14826.62,1235.55,1,8.33
3756,"Customer 03756",10,12191.28,1219.13,0,0.00
3757,"Customer 03757",7,6556.11,936.59,0,0.00
3758,"Customer 03758",17,22667.54,1333.38,3,17.65
3759,"Customer 03759",4,5082.57,1270.64,0,0.00
3760,"Customer 03760",7,8455.79,1207.97,0,0.00
3761,"Customer 03761",12,8004.30,667.03,0,0.00
3762,"Customer 03762",6,10301.65,1716.94,0,0.00
3763,"Customer 03763",6,8251.61,1375.27,0,0.00
3764,"Customer 03764",9,4461.71,495.75,0,0.00
3765,"Customer 03765",12,18620.10,1551.68,1,8.33
3766,"Customer 03766",14,11194.73,799.62,0,0.00
3767,"Customer 03767",11,7970.09,724.55,0,0.00
3768,"Customer 03768",9,7359.43,817.71,0,0.00
3769,"Customer 03769",6,11317.51,1886.25,0,0.00
3770,"Customer 03770",9,8145.98,905.11,1,11.11
3771,"Customer 03771",10,7010.19,701.02,0,0.00
3772,"Customer 03772",12,14849.96,1237.50,0,0.00
3773,"Customer 03773",8,3425.59,428.20,0,0.00
3774,"Customer 03774",12,21382.26,1781.86,2,16.67
3775,"Customer 03775",12,18734.93,1561.24,0,0.00
3776,"Customer 03776",10,14804.71,1480.47,1,10.00
3777,"Customer 03777",13,19118.38,1470.64,1,7.69
3778,"Customer 03778",8,10919.33,1364.92,0,0.00
3779,"Customer 03779",8,11671.64,1458.96,0,0.00
3780,"Customer 03780",11,10625.48,965.95,1,9.09
3781,"Customer 03781",15,15760.49,1050.70,0,0.00
3782,"Customer 03782",6,5232.19,872.03,0,0.00
3783,"Customer 03783",6,6957.10,1159.52,0,0.00
3784,"Customer 03784",11,8895.38,808.67,2,18.18
3785,"Customer 03785",16,20476.83,1279.80,0,0.00
3786,"Customer 03786",11,8794.95,799.54,0,0.00
3787,"Customer 03787",12,18332.61,1527.72,1,8.33
3788,"Customer 03788",8,7120.97,890.12,0,0.00
3789,"Customer 03789",12,9862.81,821.90,0,0.00
3790,"Customer 03790",14,18733.17,1338.08,0,0.00
3791,"Customer 03791",13,13839.10,1064.55,1,7.69
3792,"Customer 03792",6,6146.44,1024.41,0,0.00
3793,"Customer 03793",6,2379.75,396.63,0,0.00
3794,"Customer 03794",6,4508.88,751.48,2,33.33
3795,"Customer 03795",8,12942.55,1617.82,2,25.00
3796,"Customer 03796",9,7723.21,858.13,1,11.11
3797,"Customer 03797",16,29250.18,1828.14,1,6.25
3798,"Customer 03798",10,14030.19,1403.02,0,0.00
3799,"Customer 03799",7,5238.84,748.41,0,0.00
3800,"Customer 03800",8,9124.06,1140.51,0,0.00
3801,"Customer 03801",9,11159.48,1239.94,0,0.00
3802,"Customer 03802",5,3582.71,716.54,0,0.00
3803,"Customer 03803",6,10068.65,1678.11,0,0.00
3804,"Customer 03804",10,9256.91,925.69,1,10.00
3805,"Customer 03805",10,19101.05,1910.11,0,0.00
3806,"Customer 03806",14,13636.89,974.06,0,0.00
3807,"Customer 03807",12,10814.82,901.24,1,8.33
3808,"Customer 03808",9,5382.44,598.05,0,0.00
3809,"Customer 03809",15,14360.72,957.38,1,6.67
3810,"Customer 03810",5,4018.37,803.67,1,20.00
3811,"Customer 03811",7,4098.37,585.48,0,0.00
3812,"Customer 03812",9,9054.74,1006.08,1,11.11
3813,"Customer 03813",12,8169.05,680.75,0,0.00
3814,"Customer 03814",12,16011.57,1334.30,0,0.00
3815,"Customer 03815",8,7413.56,926.70,0,0.00
3816,"Customer 03816",9,9063.50,1007.06,1,11.11
3817,"Customer 03817",8,9645.63,1205.70,0,0.00
3818,"Customer 03818",11,12133.59,1103.05,1,9.09
3819,"Customer 03819",10,13050.22,1305.02,0,0.00
3820,"Customer 03820",7,4955.82,707.97,0,0.00
3821,"Customer 03821",10,8772.58,877.26,0,0.00
3822,"Customer 03822",8,10215.89,1276.99,0,0.00
3823,"Customer 03823",9,7450.11,827.79,0,0.00
3824,"Customer 03824",7,6076.15,868.02,0,0.00
3825,"Customer 03825",12,8370.28,697.52,2,16.67
3826,"Customer 03826",13,16848.59,1296.05,2,15.38
3827,"Customer 03827",7,11213.58,1601.94,0,0.00
3828,"Customer 03828",10,6850.68,685.07,1,10.00
3829,"Customer 03829",11,12368.99,1124.45,1,9.09
3830,"Customer 03830",7,9921.06,1417.29,2,28.57
3831,"Customer 03831",7,7418.89,1059.84,0,0.00
3832,"Customer 03832",5,8870.93,1774.19,0,0.00
3833,"Customer 03833",12,16688.06,1390.67,0,0.00
3834,"Customer 03834",14,14927.18,1066.23,0,0.00
3835,"Customer 03835",13,22417.44,1724.42,1,7.69
3836,"Customer 03836",14,12640.55,902.90,2,14.29
3837,"Customer 03837",9,9716.42,1079.60,0,0.00
3838,"Customer 03838",6,7630.38,1271.73,0,0.00
3839,"Customer 03839",7,7948.19,1135.46,0,0.00
3840,"Customer 03840",16,20772.44,1298.28,1,6.25
3841,"Customer 03841",13,11002.00,846.31,0,0.00
3842,"Customer 03842",9,13069.57,1452.17,0,0.00
3843,"Customer 03843",11,21510.63,1955.51,0,0.00
3844,"Customer 03844",10,16129.67,1612.97,0,0.00
3845,"Customer 03845",9,7713.92,857.10,0,0.00
3846,"Customer 03846",13,10158.69,781.44,1,7.69
3847,"Customer 03847",10,11274.09,1127.41,0,0.00
3848,"Customer 03848",9,18618.11,2068.68,0,0.00
3849,"Customer 03849",8,6379.82,797.48,0,0.00
3850,"Customer 03850",7,5326.35,760.91,0,0.00
3851,"Customer 03851",10,5266.78,526.68,1,10.00
3852,"Customer 03852",7,5836.88,833.84,0,0.00
3853,"Customer 03853",6,8724.74,1454.12,1,16.67
3854,"Customer 03854",9,14162.79,1573.64,0,0.00
3855,"Customer 03855",15,16787.59,1119.17,1,6.67
3856,"Customer 03856",10,13468.32,1346.83,0,0.00
3857,"Customer 03857",9,8002.32,889.15,1,11.11
3858,"Customer 03858",9,7770.79,863.42,0,0.00
3859,"Customer 03859",7,5523.48,789.07,0,0.00
3860,"Customer 03860",8,5135.77,641.97,0,0.00
3861,"Customer 03861",12,13015.91,1084.66,0,0.00
3862,"Customer 03862",10,16132.45,1613.25,0,0.00
3863,"Customer 03863",16,11839.15,739.95,1,6.25
3864,"Customer 03864",11,7953.00,723.00,0,0.00
3865,"Customer 03865",10,9698.19,969.82,0,0.00
3866,"Customer 03866",5,3565.84,713.17,0,0.00
3867,"Customer 03867",10,6997.13,699.71,1,10.00
3868,"Customer 03868",10,6581.65,658.17,1,10.00
3869,"Customer 03869",7,6734.80,962.11,0,0.00
3870,"Customer 03870",8,7334.03,916.75,0,0.00
3871,"Customer 03871",7,5709.36,815.62,0,0.00
3872,"Customer 03872",15,18215.60,1214.37,2,13.33
3873,"Customer 03873",5,10360.17,2072.03,4,80.00
3874,"Customer 03874",10,11077.43,1107.74,0,0.00
3875,"Customer 03875",8,12120.78,1515.10,0,0.00
3876,"Customer 03876",11,15690.43,1426.40,0,0.00
3877,"Customer 03877",7,15267.07,2181.01,1,14.29
3878,"Customer 03878",12,19603.94,1633.66,0,0.00
3879,"Customer 03879",11,9228.23,838.93,1,9.09
3880,"Customer 03880",8,7266.63,908.33,0,0.00
3881,"Customer 03881",7,7273.27,1039.04,1,14.29
3882,"Customer 03882",7,10780.75,1540.11,1,14.29
3883,"Customer 03883",8,14652.86,1831.61,1,12.50
3884,"Customer 03884",10,4062.54,406.25,0,0.00
3885,"Customer 03885",3,1623.98,541.33,0,0.00
3886,"Customer 03886",11,10583.55,962.14,1,9.09
3887,"Customer 03887",15,14039.78,935.99,1,6.67
3888,"Customer 03888",8,6726.06,840.76,1,12.50
3889,"Customer 03889",11,10567.36,960.67,0,0.00
3890,"Customer 03890",6,3407.17,567.86,0,0.00
3891,"Customer 03891",9,9565.60,1062.84,1,11.11
3892,"Customer 03892",9,15285.22,1698.36,1,11.11
3893,"Customer 03893",14,19847.02,1417.64,3,21.43
3894,"Customer 03894",16,21694.47,1355.90,0,0.00
3895,"Customer 03895",7,5913.15,844.74,0,0.00
3896,"Customer 03896",12,12899.03,1074.92,0,0.00
3897,"Customer 03897",9,7741.67,860.19,1,11.11
3898,"Customer 03898",15,22977.45,1531.83,0,0.00
3899,"Customer 03899",12,7030.81,585.90,0,0.00
3900,"Customer 03900",11,10562.18,960.20,0,0.00
3901,"Customer 03901",13,12310.36,946.95,0,0.00
3902,"Customer 03902",9,13833.06,1537.01,1,11.11
3903,"Customer 03903",9,12171.11,1352.35,0,0.00
3904,"Customer 03904",13,11965.23,920.40,0,0.00
3905,"Customer 03905",9,7179.43,797.71,1,11.11
3906,"Customer 03906",9,11411.28,1267.92,1,11.11
3907,"Customer 03907",16,21767.07,1360.44,0,0.00
3908,"Customer 03908",10,11860.99,1186.10,1,10.00
3909,"Customer 03909",9,10045.79,1116.20,0,0.00
3910,"Customer 03910",13,9747.23,749.79,0,0.00
3911,"Customer 03911",13,13369.67,1028.44,0,0.00
3912,"Customer 03912",7,4991.50,713.07,1,14.29
3913,"Customer 03913",10,14444.26,1444.43,1,10.00
3914,"Customer 03914",7,3132.15,447.45,0,0.00
3915,"Customer 03915",12,16702.87,1391.91,0,0.00
3916,"Customer 03916",14,12406.92,886.21,1,7.14
3917,"Customer 03917",9,7941.89,882.43,1,11.11
3918,"Customer 03918",16,22246.72,1390.42,2,12.50
3919,"Customer 03919",12,14971.64,1247.64,1,8.33
3920,"Customer 03920",14,19936.03,1424.00,1,7.14
3921,"Customer 03921",11,13298.41,1208.95,1,9.09
3922,"Customer 03922",9,13259.31,1473.26,0,0.00
3923,"Customer 03923",11,13379.51,1216.32,0,0.00
3924,"Customer 03924",12,12710.09,1059.17,0,0.00
3925,"Customer 03925",11,10854.82,986.80,0,0.00
3926,"Customer 03926",15,16319.56,1087.97,0,0.00
3927,"Customer 03927",11,12889.50,1171.77,0,0.00
3928,"Customer 03928",9,17571.05,1952.34,0,0.00
3929,"Customer 03929",10,2785.61,278.56,2,20.00
3930,"Customer 03930",7,11472.79,1638.97,1,14.29
3931,"Customer 03931",11,10874.98,988.63,0,0.00
3932,"Customer 03932",10,20362.48,2036.25,0,0.00
3933,"Customer 03933",5,4719.15,943.83,0,0.00
3934,"Customer 03934",11,12596.75,1145.16,0,0.00
3935,"Customer 03935",8,8613.58,1076.70,1,12.50
3936,"Customer 03936",12,17718.65,1476.55,0,0.00
3937,"Customer 03937",12,16793.92,1399.49,0,0.00
3938,"Customer 03938",9,11021.34,1224.59,1,11.11
3939,"Customer 03939",4,4876.71,1219.18,0,0.00
3940,"Customer 03940",12,20950.96,1745.91,1,8.33
3941,"Customer 03941",15,12044.00,802.93,1,6.67
3942,"Customer 03942",5,7795.50,1559.10,0,0.00
3943,"Customer 03943",8,9042.76,1130.35,1,12.50
3944,"Customer 03944",9,7776.06,864.01,0,0.00
3945,"Customer 03945",10,10746.43,1074.64,1,10.00
3946,"Customer 03946",11,18554.12,1686.74,0,0.00
3947,"Customer 03947",9,13118.45,1457.61,2,22.22
3948,"Customer 03948",16,18764.71,1172.79,0,0.00
3949,"Customer 03949",12,16816.79,1401.40,0,0.00
3950,"Customer 03950",9,7155.71,795.08,1,11.11
3951,"Customer 03951",12,10073.82,839.49,1,8.33
3952,"Customer 03952",5,7673.10,1534.62,1,20.00
3953,"Customer 03953",13,20855.76,1604.29,0,0.00
3954,"Customer 03954",9,7184.50,798.28,1,11.11
3955,"Customer 03955",13,14013.01,1077.92,0,0.00
3956,"Customer 03956",13,10918.72,839.90,0,0.00
3957,"Customer 03957",13,17000.37,1307.72,1,7.69
3958,"Customer 03958",13,13285.97,1022.00,0,0.00
3959,"Customer 03959",7,16080.62,2297.23,1,14.29
3960,"Customer 03960",9,16049.09,1783.23,0,0.00
3961,"Customer 03961",6,7725.25,1287.54,1,16.67
3962,"Customer 03962",3,3031.63,1010.54,0,0.00
3963,"Customer 03963",19,24260.07,1276.85,2,10.53
3964,"Customer 03964",8,7679.81,959.98,0,0.00
3965,"Customer 03965",15,9147.96,609.86,0,0.00
3966,"Customer 03966",11,9450.66,859.15,1,9.09
3967,"Customer 03967",18,16776.04,932.00,3,16.67
3968,"Customer 03968",13,15552.07,1196.31,0,0.00
3969,"Customer 03969",11,12598.64,1145.33,0,0.00
3970,"Customer 03970",9,9487.63,1054.18,0,0.00
3971,"Customer 03971",8,9466.69,1183.34,0,0.00
3972,"Customer 03972",11,11427.95,1038.90,0,0.00
3973,"Customer 03973",17,29705.97,1747.41,0,0.00
3974,"Customer 03974",14,17996.51,1285.47,1,7.14
3975,"Customer 03975",7,7944.14,1134.88,0,0.00
3976,"Customer 03976",13,14654.93,1127.30,2,15.38
3977,"Customer 03977",8,3401.17,425.15,0,0.00
3978,"Customer 03978",9,10505.87,1167.32,0,0.00
3979,"Customer 03979",7,10181.73,1454.53,0,0.00
3980,"Customer 03980",7,6514.39,930.63,0,0.00
3981,"Customer 03981",11,13302.15,1209.29,0,0.00
3982,"Customer 03982",9,11667.67,1296.41,0,0.00
3983,"Customer 03983",10,6360.58,636.06,0,0.00
3984,"Customer 03984",10,11425.50,1142.55,1,10.00
3985,"Customer 03985",14,14778.21,1055.59,1,7.14
3986,"Customer 03986",10,10932.13,1093.21,1,10.00
3987,"Customer 03987",10,9787.59,978.76,0,0.00
3988,"Customer 03988",5,4903.99,980.80,1,20.00
3989,"Customer 03989",9,10695.88,1188.43,0,0.00
3990,"Customer 03990",9,8794.33,977.15,0,0.00
3991,"Customer 03991",10,11301.61,1130.16,0,0.00
3992,"Customer 03992",11,24875.46,2261.41,0,0.00
3993,"Customer 03993",13,17259.53,1327.66,0,0.00
3994,"Customer 03994",5,4809.83,961.97,1,20.00
3995,"Customer 03995",13,17578.07,1352.16,0,0.00
3996,"Customer 03996",10,5452.05,545.21,0,0.00
3997,"Customer 03997",10,12818.29,1281.83,0,0.00
3998,"Customer 03998",13,13243.52,1018.73,0,0.00
3999,"Customer 03999",11,12362.89,1123.90,1,9.09
4000,"Customer 04000",9,8239.04,915.45,0,0.00
4001,"Customer 04001",6,4561.96,760.33,1,16.67
4002,"Customer 04002",11,10539.73,958.16,0,0.00
4003,"Customer 04003",14,20597.40,1471.24,1,7.14
4004,"Customer 04004",10,8015.33,801.53,0,0.00
4005,"Customer 04005",11,19600.89,1781.90,2,18.18
4006,"Customer 04006",8,4307.31,538.41,0,0.00
4007,"Customer 04007",12,10157.76,846.48,1,8.33
4008,"Customer 04008",15,14005.34,933.69,1,6.67
4009,"Customer 04009",13,15741.26,1210.87,0,0.00
4010,"Customer 04010",9,8214.83,912.76,0,0.00
4011,"Customer 04011",9,13489.81,1498.87,1,11.11
4012,"Customer 04012",10,12248.74,1224.87,1,10.00
4013,"Customer 04013",9,7000.22,777.80,1,11.11
4014,"Customer 04014",10,13866.27,1386.63,0,0.00
4015,"Customer 04015",21,37089.51,1766.17,1,4.76
4016,"Customer 04016",6,6109.02,1018.17,0,0.00
4017,"Customer 04017",10,11441.90,1144.19,1,10.00
4018,"Customer 04018",14,18500.78,1321.48,0,0.00
4019,"Customer 04019",14,6840.65,488.62,1,7.14
4020,"Customer 04020",12,15651.03,1304.25,1,8.33
4021,"Customer 04021",6,4142.31,690.39,0,0.00
4022,"Customer 04022",6,4036.06,672.68,0,0.00
4023,"Customer 04023",17,17477.84,1028.11,0,0.00
4024,"Customer 04024",5,3821.58,764.32,1,20.00
4025,"Customer 04025",6,7332.24,1222.04,0,0.00
4026,"Customer 04026",14,25462.41,1818.74,0,0.00
4027,"Customer 04027",8,6775.60,846.95,2,25.00
4028,"Customer 04028",12,12877.77,1073.15,0,0.00
4029,"Customer 04029",11,23662.61,2151.15,0,0.00
4030,"Customer 04030",8,6656.56,832.07,1,12.50
4031,"Customer 04031",10,15929.24,1592.92,0,0.00
4032,"Customer 04032",11,13374.43,1215.86,0,0.00
4033,"Customer 04033",9,5963.92,662.66,0,0.00
4034,"Customer 04034",11,11683.09,1062.10,1,9.09
4035,"Customer 04035",11,8874.68,806.79,0,0.00
4036,"Customer 04036",12,15671.24,1305.94,1,8.33
4037,"Customer 04037",13,11553.27,888.71,0,0.00
4038,"Customer 04038",7,7958.84,1136.98,0,0.00
4039,"Customer 04039",10,12742.26,1274.23,0,0.00
4040,"Customer 04040",11,9051.36,822.85,1,9.09
4041,"Customer 04041",6,9285.91,1547.65,0,0.00
4042,"Customer 04042",13,8847.70,680.59,0,0.00
4043,"Customer 04043",12,17040.34,1420.03,0,0.00
4044,"Customer 04044",15,20972.55,1398.17,1,6.67
4045,"Customer 04045",6,7163.75,1193.96,0,0.00
4046,"Customer 04046",9,6013.35,668.15,1,11.11
4047,"Customer 04047",16,19444.58,1215.29,1,6.25
4048,"Customer 04048",12,27149.14,2262.43,1,8.33
4049,"Customer 04049",13,16522.66,1270.97,0,0.00
4050,"Customer 04050",7,8460.35,1208.62,0,0.00
4051,"Customer 04051",15,14792.32,986.15,0,0.00
4052,"Customer 04052",9,15178.47,1686.50,0,0.00
4053,"Customer 04053",11,13774.42,1252.22,1,9.09
4054,"Customer 04054",7,8198.05,1171.15,0,0.00
4055,"Customer 04055",19,32378.65,1704.14,0,0.00
4056,"Customer 04056",9,13263.42,1473.71,1,11.11
4057,"Customer 04057",8,12904.58,1613.07,0,0.00
4058,"Customer 04058",8,13066.83,1633.35,0,0.00
4059,"Customer 04059",13,21058.36,1619.87,2,15.38
4060,"Customer 04060",13,9428.96,725.30,1,7.69
4061,"Customer 04061",11,18512.02,1682.91,1,9.09
4062,"Customer 04062",15,20595.51,1373.03,0,0.00
4063,"Customer 04063",12,17244.28,1437.02,0,0.00
4064,"Customer 04064",6,5697.08,949.51,1,16.67
4065,"Customer 04065",4,4268.79,1067.20,0,0.00
4066,"Customer 04066",5,4711.92,942.38,0,0.00
4067,"Customer 04067",11,15315.26,1392.30,2,18.18
4068,"Customer 04068",9,7131.22,792.36,1,11.11
4069,"Customer 04069",14,9189.71,656.41,0,0.00
4070,"Customer 04070",9,7880.11,875.57,0,0.00
4071,"Customer 04071",10,10785.15,1078.52,1,10.00
4072,"Customer 04072",6,13729.05,2288.18,0,0.00
4073,"Customer 04073",7,8325.74,1189.39,0,0.00
4074,"Customer 04074",4,2187.77,546.94,0,0.00
4075,"Customer 04075",12,13203.38,1100.28,0,0.00
4076,"Customer 04076",10,9864.05,986.41,0,0.00
4077,"Customer 04077",11,17855.66,1623.24,1,9.09
4078,"Customer 04078",6,8368.95,1394.83,0,0.00
4079,"Customer 04079",10,16778.48,1677.85,1,10.00
4080,"Customer 04080",13,10294.65,791.90,0,0.00
4081,"Customer 04081",14,20974.04,1498.15,1,7.14
4082,"Customer 04082",8,6837.03,854.63,0,0.00
4083,"Customer 04083",12,17983.46,1498.62,1,8.33
4084,"Customer 04084",10,9823.29,982.33,0,0.00
4085,"Customer 04085",9,14816.94,1646.33,0,0.00
4086,"Customer 04086",8,6976.66,872.08,0,0.00
4087,"Customer 04087",8,3545.10,443.14,0,0.00
4088,"Customer 04088",7,5056.24,722.32,0,0.00
4089,"Customer 04089",6,5927.10,987.85,0,0.00
4090,"Customer 04090",8,11361.27,1420.16,2,25.00
4091,"Customer 04091",7,7766.68,1109.53,0,0.00
4092,"Customer 04092",3,2107.28,702.43,0,0.00
4093,"Customer 04093",13,16880.44,1298.50,0,0.00
4094,"Customer 04094",10,14133.86,1413.39,1,10.00
4095,"Customer 04095",9,7262.34,806.93,0,0.00
4096,"Customer 04096",12,17668.25,1472.35,2,16.67
4097,"Customer 04097",8,6404.43,800.55,0,0.00
4098,"Customer 04098",11,13308.03,1209.82,0,0.00
4099,"Customer 04099",8,7968.29,996.04,0,0.00
4100,"Customer 04100",7,8022.92,1146.13,1,14.29
4101,"Customer 04101",11,10257.14,932.47,0,0.00
4102,"Customer 04102",14,15277.40,1091.24,0,0.00
4103,"Customer 04103",6,5317.19,886.20,1,16.67
4104,"Customer 04104",7,5863.79,837.68,0,0.00
4105,"Customer 04105",8,10229.82,1278.73,0,0.00
4106,"Customer 04106",5,3275.33,655.07,0,0.00
4107,"Customer 04107",13,17426.23,1340.48,0,0.00
4108,"Customer 04108",10,13219.05,1321.91,0,0.00
4109,"Customer 04109",15,15964.35,1064.29,1,6.67
4110,"Customer 04110",9,20497.61,2277.51,0,0.00
4111,"Customer 04111",4,2774.41,693.60,0,0.00
4112,"Customer 04112",6,10148.14,1691.36,0,0.00
4113,"Customer 04113",9,11871.30,1319.03,0,0.00
4114,"Customer 04114",8,14517.62,1814.70,1,12.50
4115,"Customer 04115",9,15606.87,1734.10,0,0.00
4116,"Customer 04116",13,16074.56,1236.50,0,0.00
4117,"Customer 04117",8,16597.65,2074.71,0,0.00
4118,"Customer 04118",14,17080.05,1220.00,0,0.00
4119,"Customer 04119",5,6499.41,1299.88,0,0.00
4120,"Customer 04120",10,10125.95,1012.60,1,10.00
4121,"Customer 04121",7,6443.31,920.47,0,0.00
4122,"Customer 04122",10,9682.69,968.27,0,0.00
4123,"Customer 04123",13,11260.90,866.22,3,23.08
4124,"Customer 04124",11,7354.04,668.55,0,0.00
4125,"Customer 04125",10,9494.89,949.49,1,10.00
4126,"Customer 04126",12,18727.00,1560.58,0,0.00
4127,"Customer 04127",12,12163.54,1013.63,0,0.00
4128,"Customer 04128",13,8830.78,679.29,1,7.69
4129,"Customer 04129",6,9503.80,1583.97,0,0.00
4130,"Customer 04130",4,5419.15,1354.79,0,0.00
4131,"Customer 04131",14,14196.05,1014.00,0,0.00
4132,"Customer 04132",8,10933.47,1366.68,0,0.00
4133,"Customer 04133",14,20572.84,1469.49,0,0.00
4134,"Customer 04134",9,9688.06,1076.45,0,0.00
4135,"Customer 04135",16,18027.25,1126.70,0,0.00
4136,"Customer 04136",7,7215.63,1030.80,0,0.00
4137,"Customer 04137",13,17523.02,1347.92,0,0.00
4138,"Customer 04138",7,7926.04,1132.29,0,0.00
4139,"Customer 04139",13,23261.80,1789.37,1,7.69
4140,"Customer 04140",18,11766.12,653.67,0,0.00
4141,"Customer 04141",8,18435.58,2304.45,0,0.00
4142,"Customer 04142",8,13657.47,1707.18,1,12.50
4143,"Customer 04143",10,11053.97,1105.40,0,0.00
4144,"Customer 04144",6,2378.11,396.35,0,0.00
4145,"Customer 04145",9,21260.75,2362.31,0,0.00
4146,"Customer 04146",9,9300.33,1033.37,1,11.11
4147,"Customer 04147",7,18050.05,2578.58,0,0.00
4148,"Customer 04148",14,21156.61,1511.19,1,7.14
4149,"Customer 04149",10,13558.82,1355.88,0,0.00
4150,"Customer 04150",11,11258.93,1023.54,0,0.00
4151,"Customer 04151",3,6109.57,2036.52,0,0.00
4152,"Customer 04152",12,11713.03,976.09,0,0.00
4153,"Customer 04153",5,8226.41,1645.28,0,0.00
4154,"Customer 04154",11,8160.18,741.83,0,0.00
4155,"Customer 04155",9,11681.90,1297.99,0,0.00
4156,"Customer 04156",10,11773.53,1177.35,0,0.00
4157,"Customer 04157",12,16845.75,1403.81,0,0.00
4158,"Customer 04158",13,8638.37,664.49,1,7.69
4159,"Customer 04159",7,6413.20,916.17,0,0.00
4160,"Customer 04160",9,7490.97,832.33,3,33.33
4161,"Customer 04161",9,9862.02,1095.78,1,11.11
4162,"Customer 04162",14,15525.09,1108.94,1,7.14
4163,"Customer 04163",9,19951.41,2216.82,0,0.00
4164,"Customer 04164",7,6391.56,913.08,0,0.00
4165,"Customer 04165",10,15374.05,1537.41,1,10.00
4166,"Customer 04166",10,6232.24,623.22,0,0.00
4167,"Customer 04167",11,19237.57,1748.87,2,18.18
4168,"Customer 04168",6,8392.67,1398.78,1,16.67
4169,"Customer 04169",13,14923.40,1147.95,0,0.00
4170,"Customer 04170",9,14218.87,1579.87,1,11.11
4171,"Customer 04171",6,9103.54,1517.26,1,16.67
4172,"Customer 04172",9,9221.17,1024.57,1,11.11
4173,"Customer 04173",7,10373.07,1481.87,0,0.00
4174,"Customer 04174",12,15695.60,1307.97,0,0.00
4175,"Customer 04175",9,5745.85,638.43,0,0.00
4176,"Customer 04176",11,12554.84,1141.35,0,0.00
4177,"Customer 04177",12,14549.55,1212.46,1,8.33
4178,"Customer 04178",7,5214.04,744.86,1,14.29
4179,"Customer 04179",11,27898.15,2536.20,0,0.00
4180,"Customer 04180",11,15353.99,1395.82,1,9.09
4181,"Customer 04181",6,6923.64,1153.94,0,0.00
4182,"Customer 04182",4,4589.92,1147.48,0,0.00
4183,"Customer 04183",10,9149.65,914.97,0,0.00
4184,"Customer 04184",16,14814.57,925.91,0,0.00
4185,"Customer 04185",14,12466.68,890.48,2,14.29
4186,"Customer 04186",7,4615.53,659.36,1,14.29
4187,"Customer 04187",11,10077.41,916.13,0,0.00
4188,"Customer 04188",10,7179.88,717.99,0,0.00
4189,"Customer 04189",14,10143.57,724.54,0,0.00
4190,"Customer 04190",17,19505.95,1147.41,1,5.88
4191,"Customer 04191",5,8120.84,1624.17,0,0.00
4192,"Customer 04192",9,9184.89,1020.54,0,0.00
4193,"Customer 04193",14,14253.56,1018.11,0,0.00
4194,"Customer 04194",9,15292.69,1699.19,0,0.00
4195,"Customer 04195",7,8066.67,1152.38,0,0.00
4196,"Customer 04196",6,3068.01,511.34,1,16.67
4197,"Customer 04197",12,17115.45,1426.29,1,8.33
4198,"Customer 04198",12,7186.46,598.87,1,8.33
4199,"Customer 04199",8,9982.31,1247.79,0,0.00
4200,"Customer 04200",10,18750.84,1875.08,0,0.00
4201,"Customer 04201",8,11725.00,1465.63,1,12.50
4202,"Customer 04202",5,2422.71,484.54,3,60.00
4203,"Customer 04203",7,11428.53,1632.65,0,0.00
4204,"Customer 04204",10,14060.20,1406.02,1,10.00
4205,"Customer 04205",10,14385.73,1438.57,0,0.00
4206,"Customer 04206",13,13528.01,1040.62,2,15.38
4207,"Customer 04207",9,12103.14,1344.79,1,11.11
4208,"Customer 04208",6,2750.13,458.36,0,0.00
4209,"Customer 04209",14,10975.00,783.93,0,0.00
4210,"Customer 04210",7,3332.88,476.13,0,0.00
4211,"Customer 04211",7,4855.34,693.62,0,0.00
4212,"Customer 04212",5,7529.97,1505.99,2,40.00
4213,"Customer 04213",10,9333.42,933.34,0,0.00
