"shipment_id","order_id","carrier","ship_date","expected_delivery_date","actual_delivery_date","shipment_cost","delivery_status","delivery_days","days_late"
41703,41703,"Carrier D","2025-09-01","2025-09-07","2025-09-06",31.50,"On Time",5,0
41704,41704,"Carrier D","2025-09-01","2025-09-05","2025-09-05",46.60,"On Time",4,0
41705,41705,"Carrier D","2025-09-03","2025-09-06","2025-09-06",45.37,"On Time",3,0
41706,41706,"Carrier C","2025-09-02","2025-09-07","2025-09-07",49.02,"On Time",5,0
41707,41707,"Carrier B","2025-09-02","2025-09-04","2025-09-04",74.81,"On Time",2,0
41708,41708,"Carrier C","2025-09-03","2025-09-08","2025-09-11",8.59,"Late",8,3
41709,41709,"Carrier C","2025-09-02","2025-09-05","2025-09-06",29.35,"Late",4,1
41710,41710,"Carrier C","2025-09-03","2025-09-08",NULL,36.03,"Not Delivered",NULL,0
41711,41711,"Carrier C","2025-09-03","2025-09-05","2025-09-05",83.12,"On Time",2,0
41712,41712,"Carrier B","2025-09-01","2025-09-07","2025-09-07",22.70,"On Time",6,0
41713,41713,"Carrier D","2025-09-02","2025-09-06","2025-09-05",64.76,"On Time",3,0
41714,41714,"Carrier C","2025-09-02","2025-09-09","2025-09-09",69.49,"On Time",7,0
41715,41715,"Carrier B","2025-09-01","2025-09-04","2025-09-04",39.85,"On Time",3,0
41716,41716,"Carrier D","2025-09-01","2025-09-05","2025-09-08",84.61,"Late",7,3
41717,41717,"Carrier C","2025-09-02","2025-09-07","2025-09-07",35.96,"On Time",5,0
41718,41718,"Carrier D","2025-09-01","2025-09-04","2025-09-05",74.86,"Late",4,1
41719,41719,"Carrier C","2025-09-01","2025-09-05","2025-09-08",18.46,"Late",7,3
41720,41720,"Carrier D","2025-09-03","2025-09-05","2025-09-05",45.68,"On Time",2,0
41721,41721,"Carrier C","2025-09-03","2025-09-07","2025-09-07",8.43,"On Time",4,0
41722,41722,"Carrier B","2025-09-02","2025-09-08","2025-09-07",15.92,"On Time",5,0
41723,41723,"Carrier A","2025-09-03","2025-09-09","2025-09-10",79.61,"Late",7,1
41724,41724,"Carrier C","2025-09-03","2025-09-05","2025-09-05",60.59,"On Time",2,0
41725,41725,"Carrier C","2025-09-03","2025-09-09","2025-09-10",72.17,"Late",7,1
41726,41726,"Carrier B","2025-09-04","2025-09-08","2025-09-10",72.55,"Late",6,2
41727,41727,"Carrier B","2025-09-02","2025-09-09","2025-09-09",64.54,"On Time",7,0
41728,41728,"Carrier B","2025-09-03","2025-09-10","2025-09-10",83.97,"On Time",7,0
41729,41729,"Carrier C","2025-09-02","2025-09-08","2025-09-07",58.84,"On Time",5,0
41730,41730,"Carrier B","2025-09-02","2025-09-06","2025-09-06",34.66,"On Time",4,0
41731,41731,"Carrier D","2025-09-02","2025-09-09",NULL,22.08,"Not Delivered",NULL,0
41732,41732,"Carrier B","2025-09-03","2025-09-09","2025-09-09",10.87,"On Time",6,0
41733,41733,"Carrier D","2025-09-02","2025-09-06","2025-09-06",81.28,"On Time",4,0
41734,41734,"Carrier B","2025-09-03","2025-09-06","2025-09-06",72.91,"On Time",3,0
41735,41735,"Carrier C","2025-09-03","2025-09-10","2025-09-11",48.47,"Late",8,1
41736,41736,"Carrier B","2025-09-03","2025-09-05",NULL,26.44,"Not Delivered",NULL,0
41737,41737,"Carrier A","2025-09-03","2025-09-10","2025-09-10",28.26,"On Time",7,0
41738,41738,"Carrier D","2025-09-04","2025-09-08","2025-09-13",80.21,"Late",9,5
41739,41739,"Carrier A","2025-09-02","2025-09-05","2025-09-06",44.21,"Late",4,1
41740,41740,"Carrier D","2025-09-02","2025-09-08","2025-09-13",26.18,"Late",11,5
41741,41741,"Carrier A","2025-09-04","2025-09-10","2025-09-11",36.07,"Late",7,1
41742,41742,"Carrier A","2025-09-03","2025-09-10","2025-09-10",68.76,"On Time",7,0
41743,41743,"Carrier B","2025-09-03","2025-09-08","2025-09-08",41.30,"On Time",5,0
41744,41744,"Carrier C","2025-09-04","2025-09-08","2025-09-08",33.81,"On Time",4,0
41745,41745,"Carrier A","2025-09-03","2025-09-07","2025-09-07",70.92,"On Time",4,0
41746,41746,"Carrier A","2025-09-03","2025-09-07","2025-09-07",17.83,"On Time",4,0
41747,41747,"Carrier C","2025-09-02","2025-09-07","2025-09-06",64.12,"On Time",4,0
41748,41748,"Carrier C","2025-09-02","2025-09-10","2025-09-10",13.72,"On Time",8,0
41749,41749,"Carrier B","2025-09-03","2025-09-06","2025-09-13",81.80,"Late",10,7
41750,41750,"Carrier B","2025-09-03","2025-09-07",NULL,76.61,"Not Delivered",NULL,0
41751,41751,"Carrier D","2025-09-02","2025-09-09","2025-09-09",14.30,"On Time",7,0
41752,41752,"Carrier C","2025-09-03","2025-09-05","2025-09-05",8.07,"On Time",2,0
41753,41753,"Carrier B","2025-09-04","2025-09-06",NULL,49.64,"Not Delivered",NULL,0
41754,41754,"Carrier A","2025-09-03","2025-09-07","2025-09-08",35.96,"Late",5,1
41755,41755,"Carrier D","2025-09-04","2025-09-08","2025-09-08",54.47,"On Time",4,0
41756,41756,"Carrier D","2025-09-02","2025-09-10","2025-09-10",53.35,"On Time",8,0
41757,41757,"Carrier C","2025-09-03","2025-09-09","2025-09-09",78.10,"On Time",6,0
41758,41758,"Carrier A","2025-09-02","2025-09-10","2025-09-10",68.08,"On Time",8,0
41759,41759,"Carrier B","2025-09-03","2025-09-06","2025-09-08",12.40,"Late",5,2
41760,41760,"Carrier B","2025-09-02","2025-09-06","2025-09-06",41.80,"On Time",4,0
41761,41761,"Carrier A","2025-09-04","2025-09-06","2025-09-06",24.50,"On Time",2,0
41762,41762,"Carrier A","2025-09-04","2025-09-08","2025-09-07",66.98,"On Time",3,0
41763,41763,"Carrier D","2025-09-04","2025-09-08","2025-09-08",66.17,"On Time",4,0
41764,41764,"Carrier D","2025-09-04","2025-09-10","2025-09-10",17.47,"On Time",6,0
41765,41765,"Carrier B","2025-09-02","2025-09-09","2025-09-10",5.08,"Late",8,1
41766,41766,"Carrier C","2025-09-04","2025-09-08",NULL,70.39,"Not Delivered",NULL,0
41767,41767,"Carrier B","2025-09-04","2025-09-10","2025-09-10",62.59,"On Time",6,0
41768,41768,"Carrier D","2025-09-03","2025-09-05","2025-09-06",37.54,"Late",3,1
41769,41769,"Carrier A","2025-09-02","2025-09-09","2025-09-09",39.22,"On Time",7,0
41770,41770,"Carrier D","2025-09-03","2025-09-10","2025-09-10",42.18,"On Time",7,0
41771,41771,"Carrier C","2025-09-04","2025-09-10","2025-09-10",14.45,"On Time",6,0
41772,41772,"Carrier A","2025-09-04","2025-09-06","2025-09-06",45.50,"On Time",2,0
41773,41773,"Carrier D","2025-09-02","2025-09-07","2025-09-08",43.02,"Late",6,1
41774,41774,"Carrier B","2025-09-04","2025-09-10","2025-09-10",32.90,"On Time",6,0
41775,41775,"Carrier A","2025-09-02","2025-09-08","2025-09-08",42.07,"On Time",6,0
41776,41776,"Carrier B","2025-09-03","2025-09-10","2025-09-10",21.89,"On Time",7,0
41777,41777,"Carrier A","2025-09-02","2025-09-06","2025-09-06",14.46,"On Time",4,0
41778,41778,"Carrier D","2025-09-03","2025-09-05","2025-09-07",66.58,"Late",4,2
41779,41779,"Carrier D","2025-09-03","2025-09-06","2025-09-06",82.82,"On Time",3,0
41780,41780,"Carrier D","2025-09-03","2025-09-07","2025-09-07",53.96,"On Time",4,0
41781,41781,"Carrier D","2025-09-02","2025-09-09","2025-09-09",67.31,"On Time",7,0
41782,41782,"Carrier A","2025-09-03","2025-09-06","2025-09-06",13.20,"On Time",3,0
41783,41783,"Carrier A","2025-09-02","2025-09-10","2025-09-13",83.31,"Late",11,3
41784,41784,"Carrier C","2025-09-03","2025-09-05","2025-09-05",58.88,"On Time",2,0
41785,41785,"Carrier D","2025-09-03","2025-09-08","2025-09-08",41.55,"On Time",5,0
41786,41786,"Carrier B","2025-09-02","2025-09-05","2025-09-05",55.86,"On Time",3,0
41787,41787,"Carrier B","2025-09-04","2025-09-10",NULL,7.39,"Not Delivered",NULL,0
41788,41788,"Carrier B","2025-09-02","2025-09-07","2025-09-07",57.38,"On Time",5,0
41789,41789,"Carrier B","2025-09-04","2025-09-08","2025-09-07",16.44,"On Time",3,0
41790,41790,"Carrier A","2025-09-03","2025-09-06","2025-09-09",81.64,"Late",6,3
41791,41791,"Carrier C","2025-09-03","2025-09-05","2025-09-05",27.76,"On Time",2,0
41792,41792,"Carrier C","2025-09-02","2025-09-06","2025-09-06",72.56,"On Time",4,0
41793,41793,"Carrier A","2025-09-02","2025-09-07","2025-09-08",74.73,"Late",6,1
41794,41794,"Carrier B","2025-09-03","2025-09-08","2025-09-08",39.27,"On Time",5,0
41795,41795,"Carrier A","2025-09-04","2025-09-08","2025-09-08",71.60,"On Time",4,0
41796,41796,"Carrier D","2025-09-03","2025-09-08","2025-09-09",72.76,"Late",6,1
41797,41797,"Carrier D","2025-09-05","2025-09-10",NULL,71.60,"Not Delivered",NULL,0
41798,41798,"Carrier C","2025-09-05","2025-09-10","2025-09-10",78.09,"On Time",5,0
41799,41799,"Carrier C","2025-09-04","2025-09-11","2025-09-11",45.73,"On Time",7,0
41800,41800,"Carrier D","2025-09-05","2025-09-11","2025-09-11",71.37,"On Time",6,0
41801,41801,"Carrier C","2025-09-05","2025-09-06","2025-09-06",43.72,"On Time",1,0
41802,41802,"Carrier C","2025-09-04","2025-09-09","2025-09-10",58.52,"Late",6,1
41803,41803,"Carrier A","2025-09-03","2025-09-10","2025-09-10",29.14,"On Time",7,0
41804,41804,"Carrier D","2025-09-05","2025-09-09","2025-09-09",9.18,"On Time",4,0
41805,41805,"Carrier B","2025-09-04","2025-09-11","2025-09-10",44.72,"On Time",6,0
41806,41806,"Carrier C","2025-09-04","2025-09-10","2025-09-11",59.39,"Late",7,1
41807,41807,"Carrier C","2025-09-03","2025-09-09","2025-09-09",22.33,"On Time",6,0
41808,41808,"Carrier A","2025-09-04","2025-09-07","2025-09-12",8.76,"Late",8,5
41809,41809,"Carrier B","2025-09-05","2025-09-07","2025-09-07",78.91,"On Time",2,0
41810,41810,"Carrier C","2025-09-04","2025-09-07","2025-09-07",50.13,"On Time",3,0
41811,41811,"Carrier D","2025-09-04","2025-09-07","2025-09-09",69.24,"Late",5,2
41812,41812,"Carrier D","2025-09-04","2025-09-09","2025-09-14",56.91,"Late",10,5
41813,41813,"Carrier D","2025-09-05","2025-09-11",NULL,50.27,"Not Delivered",NULL,0
41814,41814,"Carrier D","2025-09-05","2025-09-08","2025-09-13",62.68,"Late",8,5
41815,41815,"Carrier A","2025-09-05","2025-09-06","2025-09-07",31.93,"Late",2,1
41816,41816,"Carrier C","2025-09-05","2025-09-09","2025-09-12",74.18,"Late",7,3
41817,41817,"Carrier B","2025-09-05","2025-09-10","2025-09-10",21.72,"On Time",5,0
41818,41818,"Carrier C","2025-09-03","2025-09-07","2025-09-07",23.79,"On Time",4,0
41819,41819,"Carrier D","2025-09-03","2025-09-07","2025-09-10",7.63,"Late",7,3
41820,41820,"Carrier C","2025-09-03","2025-09-07","2025-09-07",32.01,"On Time",4,0
41821,41821,"Carrier A","2025-09-05","2025-09-06","2025-09-09",29.21,"Late",4,3
41822,41822,"Carrier C","2025-09-03","2025-09-11","2025-09-13",15.00,"Late",10,2
41823,41823,"Carrier A","2025-09-03","2025-09-10","2025-09-10",31.85,"On Time",7,0
41824,41824,"Carrier D","2025-09-04","2025-09-07","2025-09-07",17.23,"On Time",3,0
41825,41825,"Carrier B","2025-09-03","2025-09-10","2025-09-10",26.37,"On Time",7,0
41826,41826,"Carrier A","2025-09-03","2025-09-09","2025-09-08",68.77,"On Time",5,0
41827,41827,"Carrier C","2025-09-03","2025-09-11","2025-09-11",55.70,"On Time",8,0
41828,41828,"Carrier D","2025-09-03","2025-09-06","2025-09-05",25.11,"On Time",2,0
41829,41829,"Carrier C","2025-09-05","2025-09-06","2025-09-06",66.00,"On Time",1,0
41830,41830,"Carrier B","2025-09-05","2025-09-07","2025-09-08",67.09,"Late",3,1
41831,41831,"Carrier D","2025-09-05","2025-09-08","2025-09-08",9.37,"On Time",3,0
41832,41832,"Carrier A","2025-09-04","2025-09-07","2025-09-12",74.11,"Late",8,5
41833,41833,"Carrier C","2025-09-04","2025-09-09","2025-09-09",43.15,"On Time",5,0
41834,41834,"Carrier B","2025-09-03","2025-09-06","2025-09-06",35.51,"On Time",3,0
41835,41835,"Carrier D","2025-09-04","2025-09-11","2025-09-11",78.45,"On Time",7,0
41836,41836,"Carrier C","2025-09-03","2025-09-11","2025-09-11",63.86,"On Time",8,0
41837,41837,"Carrier A","2025-09-03","2025-09-06","2025-09-06",39.92,"On Time",3,0
41838,41838,"Carrier A","2025-09-05","2025-09-09","2025-09-10",66.04,"Late",5,1
41839,41839,"Carrier A","2025-09-05","2025-09-09","2025-09-12",7.01,"Late",7,3
41840,41840,"Carrier C","2025-09-04","2025-09-07","2025-09-08",20.76,"Late",4,1
41841,41841,"Carrier C","2025-09-03","2025-09-09","2025-09-09",59.54,"On Time",6,0
41842,41842,"Carrier C","2025-09-05","2025-09-06","2025-09-06",53.24,"On Time",1,0
41843,41843,"Carrier C","2025-09-04","2025-09-10","2025-09-10",27.36,"On Time",6,0
41844,41844,"Carrier B","2025-09-05","2025-09-10","2025-09-11",5.51,"Late",6,1
41845,41845,"Carrier B","2025-09-03","2025-09-07","2025-09-07",59.41,"On Time",4,0
41846,41846,"Carrier B","2025-09-05","2025-09-08",NULL,63.48,"Not Delivered",NULL,0
41847,41847,"Carrier C","2025-09-04","2025-09-10","2025-09-10",74.16,"On Time",6,0
41848,41848,"Carrier D","2025-09-05","2025-09-10","2025-09-08",65.00,"On Time",3,0
41849,41849,"Carrier C","2025-09-04","2025-09-10","2025-09-13",12.95,"Late",9,3
41850,41850,"Carrier B","2025-09-04","2025-09-09","2025-09-11",45.21,"Late",7,2
41851,41851,"Carrier B","2025-09-05","2025-09-07","2025-09-06",40.75,"On Time",1,0
41852,41852,"Carrier B","2025-09-05","2025-09-11","2025-09-11",70.95,"On Time",6,0
41853,41853,"Carrier A","2025-09-03","2025-09-08","2025-09-08",61.10,"On Time",5,0
41854,41854,"Carrier C","2025-09-03","2025-09-09","2025-09-09",50.56,"On Time",6,0
41855,41855,"Carrier B","2025-09-04","2025-09-08","2025-09-08",50.25,"On Time",4,0
41856,41856,"Carrier A","2025-09-04","2025-09-07","2025-09-07",79.72,"On Time",3,0
41857,41857,"Carrier D","2025-09-05","2025-09-06","2025-09-08",60.61,"Late",3,2
41858,41858,"Carrier C","2025-09-03","2025-09-11","2025-09-11",42.83,"On Time",8,0
41859,41859,"Carrier A","2025-09-05","2025-09-11","2025-09-11",47.62,"On Time",6,0
41860,41860,"Carrier A","2025-09-04","2025-09-06","2025-09-04",68.44,"On Time",0,0
41861,41861,"Carrier D","2025-09-05","2025-09-08","2025-09-08",62.53,"On Time",3,0
41862,41862,"Carrier D","2025-09-03","2025-09-10","2025-09-13",5.65,"Late",10,3
41863,41863,"Carrier C","2025-09-05","2025-09-07","2025-09-10",61.70,"Late",5,3
41864,41864,"Carrier B","2025-09-04","2025-09-10","2025-09-10",33.06,"On Time",6,0
41865,41865,"Carrier B","2025-09-03","2025-09-07","2025-09-07",31.26,"On Time",4,0
41866,41866,"Carrier A","2025-09-03","2025-09-07",NULL,80.97,"Not Delivered",NULL,0
41867,41867,"Carrier A","2025-09-05","2025-09-06","2025-09-06",82.18,"On Time",1,0
41868,41868,"Carrier B","2025-09-04","2025-09-08","2025-09-08",76.66,"On Time",4,0
41869,41869,"Carrier D","2025-09-05","2025-09-08","2025-09-08",32.04,"On Time",3,0
41870,41870,"Carrier A","2025-09-03","2025-09-09","2025-09-09",82.44,"On Time",6,0
41871,41871,"Carrier A","2025-09-04","2025-09-10","2025-09-10",66.01,"On Time",6,0
41872,41872,"Carrier A","2025-09-05","2025-09-06","2025-09-06",46.47,"On Time",1,0
41873,41873,"Carrier D","2025-09-06","2025-09-08","2025-09-09",78.31,"Late",3,1
41874,41874,"Carrier C","2025-09-05","2025-09-10","2025-09-10",58.60,"On Time",5,0
41875,41875,"Carrier B","2025-09-06","2025-09-12","2025-09-12",16.56,"On Time",6,0
41876,41876,"Carrier B","2025-09-05","2025-09-12","2025-09-13",21.84,"Late",8,1
41877,41877,"Carrier D","2025-09-06","2025-09-10","2025-09-08",53.07,"On Time",2,0
41878,41878,"Carrier A","2025-09-04","2025-09-07",NULL,60.02,"Not Delivered",NULL,0
41879,41879,"Carrier B","2025-09-05","2025-09-12","2025-09-12",79.79,"On Time",7,0
41880,41880,"Carrier C","2025-09-04","2025-09-07","2025-09-12",77.01,"Late",8,5
41881,41881,"Carrier A","2025-09-05","2025-09-10","2025-09-11",37.04,"Late",6,1
41882,41882,"Carrier B","2025-09-04","2025-09-08","2025-09-09",64.04,"Late",5,1
41883,41883,"Carrier D","2025-09-05","2025-09-07","2025-09-07",8.49,"On Time",2,0
41884,41884,"Carrier A","2025-09-05","2025-09-11","2025-09-13",74.02,"Late",8,2
41885,41885,"Carrier B","2025-09-04","2025-09-08","2025-09-08",46.29,"On Time",4,0
41886,41886,"Carrier B","2025-09-05","2025-09-09","2025-09-09",49.26,"On Time",4,0
41887,41887,"Carrier D","2025-09-06","2025-09-11","2025-09-11",8.15,"On Time",5,0
41888,41888,"Carrier B","2025-09-06","2025-09-07","2025-09-09",24.08,"Late",3,2
41889,41889,"Carrier A","2025-09-05","2025-09-07","2025-09-07",15.05,"On Time",2,0
41890,41890,"Carrier D","2025-09-06","2025-09-11","2025-09-11",83.31,"On Time",5,0
41891,41891,"Carrier D","2025-09-04","2025-09-07","2025-09-07",60.09,"On Time",3,0
41892,41892,"Carrier C","2025-09-06","2025-09-07","2025-09-09",41.40,"Late",3,2
41893,41893,"Carrier C","2025-09-05","2025-09-10","2025-09-10",20.08,"On Time",5,0
41894,41894,"Carrier D","2025-09-04","2025-09-10","2025-09-10",45.95,"On Time",6,0
41895,41895,"Carrier A","2025-09-05","2025-09-08","2025-09-10",15.50,"Late",5,2
41896,41896,"Carrier C","2025-09-04","2025-09-10","2025-09-10",29.40,"On Time",6,0
41897,41897,"Carrier C","2025-09-06","2025-09-09","2025-09-09",11.48,"On Time",3,0
41898,41898,"Carrier A","2025-09-05","2025-09-08","2025-09-07",56.30,"On Time",2,0
41899,41899,"Carrier D","2025-09-05","2025-09-10","2025-09-10",10.89,"On Time",5,0
41900,41900,"Carrier C","2025-09-05","2025-09-10","2025-09-10",57.31,"On Time",5,0
41901,41901,"Carrier C","2025-09-05","2025-09-10","2025-09-10",66.89,"On Time",5,0
41902,41902,"Carrier C","2025-09-05","2025-09-12","2025-09-12",17.54,"On Time",7,0
41903,41903,"Carrier C","2025-09-04","2025-09-08","2025-09-08",34.34,"On Time",4,0
41904,41904,"Carrier D","2025-09-04","2025-09-10","2025-09-10",33.51,"On Time",6,0
41905,41905,"Carrier A","2025-09-06","2025-09-12","2025-09-12",22.45,"On Time",6,0
41906,41906,"Carrier A","2025-09-04","2025-09-09",NULL,19.26,"Not Delivered",NULL,0
41907,41907,"Carrier D","2025-09-06","2025-09-11","2025-09-10",30.58,"On Time",4,0
41908,41908,"Carrier C","2025-09-04","2025-09-12","2025-09-14",65.84,"Late",10,2
41909,41909,"Carrier D","2025-09-05","2025-09-11","2025-09-12",11.83,"Late",7,1
41910,41910,"Carrier D","2025-09-05","2025-09-07","2025-09-06",62.01,"On Time",1,0
41911,41911,"Carrier A","2025-09-05","2025-09-12","2025-09-11",53.01,"On Time",6,0
41912,41912,"Carrier C","2025-09-06","2025-09-12",NULL,18.91,"Not Delivered",NULL,0
41913,41913,"Carrier C","2025-09-05","2025-09-07","2025-09-07",59.59,"On Time",2,0
41914,41914,"Carrier B","2025-09-04","2025-09-07","2025-09-08",48.94,"Late",4,1
41915,41915,"Carrier D","2025-09-05","2025-09-12","2025-09-12",8.80,"On Time",7,0
41916,41916,"Carrier A","2025-09-06","2025-09-09","2025-09-09",63.02,"On Time",3,0
41917,41917,"Carrier B","2025-09-04","2025-09-07","2025-09-07",24.14,"On Time",3,0
41918,41918,"Carrier B","2025-09-06","2025-09-07","2025-09-07",76.47,"On Time",1,0
41919,41919,"Carrier B","2025-09-05","2025-09-09","2025-09-09",34.80,"On Time",4,0
41920,41920,"Carrier C","2025-09-04","2025-09-11","2025-09-12",52.44,"Late",8,1
41921,41921,"Carrier A","2025-09-05","2025-09-10","2025-09-10",56.22,"On Time",5,0
41922,41922,"Carrier A","2025-09-04","2025-09-09","2025-09-09",19.63,"On Time",5,0
41923,41923,"Carrier A","2025-09-06","2025-09-07","2025-09-07",76.69,"On Time",1,0
41924,41924,"Carrier C","2025-09-04","2025-09-10","2025-09-10",16.73,"On Time",6,0
41925,41925,"Carrier D","2025-09-05","2025-09-11","2025-09-11",64.01,"On Time",6,0
41926,41926,"Carrier B","2025-09-06","2025-09-09","2025-09-09",69.05,"On Time",3,0
41927,41927,"Carrier B","2025-09-06","2025-09-11","2025-09-11",25.53,"On Time",5,0
41928,41928,"Carrier B","2025-09-06","2025-09-09","2025-09-14",73.44,"Late",8,5
41929,41929,"Carrier D","2025-09-06","2025-09-07","2025-09-07",20.66,"On Time",1,0
41930,41930,"Carrier B","2025-09-05","2025-09-09","2025-09-09",36.80,"On Time",4,0
41931,41931,"Carrier B","2025-09-04","2025-09-10","2025-09-13",46.89,"Late",9,3
41932,41932,"Carrier A","2025-09-05","2025-09-07","2025-09-07",59.69,"On Time",2,0
41933,41933,"Carrier B","2025-09-04","2025-09-12","2025-09-14",56.59,"Late",10,2
41934,41934,"Carrier D","2025-09-05","2025-09-10","2025-09-11",29.97,"Late",6,1
41935,41935,"Carrier A","2025-09-05","2025-09-08","2025-09-08",78.86,"On Time",3,0
41936,41936,"Carrier D","2025-09-05","2025-09-11","2025-09-18",57.82,"Late",13,7
41937,41937,"Carrier C","2025-09-06","2025-09-12","2025-09-13",40.64,"Late",7,1
41938,41938,"Carrier B","2025-09-05","2025-09-10","2025-09-11",42.58,"Late",6,1
41939,41939,"Carrier D","2025-09-06","2025-09-11","2025-09-12",53.82,"Late",6,1
41940,41940,"Carrier D","2025-09-04","2025-09-07","2025-09-14",46.32,"Late",10,7
41941,41941,"Carrier C","2025-09-06","2025-09-09","2025-09-07",79.43,"On Time",1,0
41942,41942,"Carrier C","2025-09-07","2025-09-10","2025-09-10",37.52,"On Time",3,0
41943,41943,"Carrier A","2025-09-07","2025-09-10","2025-09-11",81.14,"Late",4,1
41944,41944,"Carrier C","2025-09-06","2025-09-11","2025-09-09",21.67,"On Time",3,0
41945,41945,"Carrier A","2025-09-06","2025-09-08","2025-09-08",50.61,"On Time",2,0
41946,41946,"Carrier D","2025-09-05","2025-09-13","2025-09-14",46.44,"Late",9,1
41947,41947,"Carrier D","2025-09-06","2025-09-08","2025-09-08",82.43,"On Time",2,0
41948,41948,"Carrier B","2025-09-07","2025-09-10","2025-09-10",64.65,"On Time",3,0
41949,41949,"Carrier C","2025-09-05","2025-09-09","2025-09-08",80.05,"On Time",3,0
41950,41950,"Carrier A","2025-09-06","2025-09-08","2025-09-08",82.54,"On Time",2,0
41951,41951,"Carrier B","2025-09-05","2025-09-11","2025-09-11",23.24,"On Time",6,0
41952,41952,"Carrier C","2025-09-05","2025-09-09","2025-09-09",27.42,"On Time",4,0
41953,41953,"Carrier C","2025-09-05","2025-09-09","2025-09-12",77.58,"Late",7,3
41954,41954,"Carrier A","2025-09-05","2025-09-08","2025-09-07",80.40,"On Time",2,0
41955,41955,"Carrier C","2025-09-07","2025-09-09",NULL,82.66,"Not Delivered",NULL,0
41956,41956,"Carrier D","2025-09-05","2025-09-11","2025-09-14",26.05,"Late",9,3
41957,41957,"Carrier B","2025-09-05","2025-09-13","2025-09-13",68.26,"On Time",8,0
41958,41958,"Carrier D","2025-09-06","2025-09-13","2025-09-13",41.75,"On Time",7,0
41959,41959,"Carrier A","2025-09-06","2025-09-13","2025-09-13",29.69,"On Time",7,0
41960,41960,"Carrier A","2025-09-05","2025-09-11","2025-09-09",75.45,"On Time",4,0
41961,41961,"Carrier D","2025-09-07","2025-09-09","2025-09-12",74.36,"Late",5,3
41962,41962,"Carrier C","2025-09-07","2025-09-13","2025-09-13",11.30,"On Time",6,0
41963,41963,"Carrier A","2025-09-05","2025-09-13","2025-09-15",78.44,"Late",10,2
41964,41964,"Carrier A","2025-09-06","2025-09-12","2025-09-12",48.36,"On Time",6,0
41965,41965,"Carrier C","2025-09-05","2025-09-12","2025-09-13",15.64,"Late",8,1
41966,41966,"Carrier C","2025-09-05","2025-09-09","2025-09-09",80.46,"On Time",4,0
41967,41967,"Carrier D","2025-09-05","2025-09-13","2025-09-13",82.88,"On Time",8,0
41968,41968,"Carrier B","2025-09-05","2025-09-10","2025-09-10",70.52,"On Time",5,0
41969,41969,"Carrier C","2025-09-06","2025-09-10","2025-09-10",38.00,"On Time",4,0
41970,41970,"Carrier A","2025-09-07","2025-09-12","2025-09-12",75.16,"On Time",5,0
41971,41971,"Carrier B","2025-09-06","2025-09-09","2025-09-10",8.03,"Late",4,1
41972,41972,"Carrier D","2025-09-05","2025-09-10","2025-09-09",75.28,"On Time",4,0
41973,41973,"Carrier D","2025-09-05","2025-09-08","2025-09-08",5.16,"On Time",3,0
41974,41974,"Carrier C","2025-09-07","2025-09-10","2025-09-10",75.77,"On Time",3,0
41975,41975,"Carrier B","2025-09-07","2025-09-11","2025-09-13",76.21,"Late",6,2
41976,41976,"Carrier B","2025-09-05","2025-09-10","2025-09-10",84.47,"On Time",5,0
41977,41977,"Carrier A","2025-09-05","2025-09-13","2025-09-13",9.83,"On Time",8,0
41978,41978,"Carrier C","2025-09-06","2025-09-10","2025-09-15",33.10,"Late",9,5
41979,41979,"Carrier D","2025-09-07","2025-09-11","2025-09-11",11.26,"On Time",4,0
41980,41980,"Carrier C","2025-09-05","2025-09-09","2025-09-09",44.89,"On Time",4,0
41981,41981,"Carrier A","2025-09-07","2025-09-09","2025-09-11",25.12,"Late",4,2
41982,41982,"Carrier B","2025-09-07","2025-09-11","2025-09-11",72.18,"On Time",4,0
41983,41983,"Carrier C","2025-09-05","2025-09-13","2025-09-13",26.12,"On Time",8,0
41984,41984,"Carrier B","2025-09-05","2025-09-09",NULL,34.91,"Not Delivered",NULL,0
41985,41985,"Carrier D","2025-09-06","2025-09-11","2025-09-16",54.05,"Late",10,5
41986,41986,"Carrier D","2025-09-05","2025-09-09","2025-09-09",19.12,"On Time",4,0
41987,41987,"Carrier A","2025-09-06","2025-09-12","2025-09-12",78.64,"On Time",6,0
41988,41988,"Carrier C","2025-09-07","2025-09-13","2025-09-13",22.99,"On Time",6,0
41989,41989,"Carrier B","2025-09-07","2025-09-10","2025-09-10",7.79,"On Time",3,0
41990,41990,"Carrier C","2025-09-06","2025-09-11",NULL,16.42,"Not Delivered",NULL,0
41991,41991,"Carrier B","2025-09-07","2025-09-09","2025-09-09",70.68,"On Time",2,0
41992,41992,"Carrier B","2025-09-06","2025-09-11","2025-09-11",72.82,"On Time",5,0
41993,41993,"Carrier D","2025-09-07","2025-09-08","2025-09-13",33.45,"Late",6,5
41994,41994,"Carrier B","2025-09-07","2025-09-08","2025-09-11",42.27,"Late",4,3
41995,41995,"Carrier D","2025-09-06","2025-09-09","2025-09-14",48.69,"Late",8,5
41996,41996,"Carrier B","2025-09-07","2025-09-09","2025-09-09",8.44,"On Time",2,0
41997,41997,"Carrier D","2025-09-05","2025-09-13","2025-09-13",54.14,"On Time",8,0
41998,41998,"Carrier D","2025-09-05","2025-09-08","2025-09-08",21.93,"On Time",3,0
41999,41999,"Carrier B","2025-09-07","2025-09-09","2025-09-09",61.26,"On Time",2,0
