inventory_id,warehouse_id,product_id,inventory_date,stock_level,reorder_point
43760,3,260,2025-06-01,268.0,124.0
43761,3,261,2025-06-01,136.0,56.0
43762,3,262,2025-06-01,143.0,107.0
43763,3,263,2025-06-01,363.0,219.0
43764,3,264,2025-06-01,247.0,108.0
43765,3,265,2025-06-01,80.0,48.0
43766,3,266,2025-06-01,127.0,74.0
43767,3,267,2025-06-01,12.0,94.0
43768,3,268,2025-06-01,84.0,34.0
43769,3,269,2025-06-01,58.0,30.0
43770,3,270,2025-06-01,144.0,79.0
43771,3,271,2025-06-01,397.0,147.0
43772,3,272,2025-06-01,102.0,59.0
43773,3,273,2025-06-01,24.0,107.0
43774,3,274,2025-06-01,80.0,35.0
43775,3,275,2025-06-01,128.0,46.0
43776,3,276,2025-06-01,126.0,87.0
43777,3,277,2025-06-01,14.0,165.0
43778,3,278,2025-06-01,16.0,49.0
43779,3,279,2025-06-01,14.0,63.0
43780,3,280,2025-06-01,79.0,38.0
43781,3,281,2025-06-01,20.0,63.0
43782,3,282,2025-06-01,220.0,122.0
43783,3,283,2025-06-01,72.0,45.0
43784,3,284,2025-06-01,113.0,50.0
43785,3,285,2025-06-01,154.0,104.0
43786,3,286,2025-06-01,89.0,55.0
43787,3,287,2025-06-01,74.0,35.0
43788,3,288,2025-06-01,119.0,56.0
43789,3,289,2025-06-01,186.0,105.0
43790,3,290,2025-06-01,148.0,88.0
43791,3,291,2025-06-01,441.0,213.0
43792,3,292,2025-06-01,111.0,70.0
43793,3,293,2025-06-01,26.0,62.0
43794,3,294,2025-06-01,143.0,64.0
43795,3,295,2025-06-01,53.0,33.0
43796,3,296,2025-06-01,7.0,203.0
43797,3,297,2025-06-01,164.0,66.0
43798,3,298,2025-06-01,13.0,203.0
43799,3,299,2025-06-01,27.0,66.0
43800,3,300,2025-06-01,66.0,29.0
43801,3,301,2025-06-01,11.0,31.0
43802,3,302,2025-06-01,65.0,45.0
43803,3,303,2025-06-01,386.0,157.0
43804,3,304,2025-06-01,119.0,49.0
43805,3,305,2025-06-01,234.0,98.0
43806,3,306,2025-06-01,145.0,99.0
43807,3,307,2025-06-01,93.0,51.0
43808,3,308,2025-06-01,86.0,32.0
43809,3,309,2025-06-01,300.0,126.0
43810,3,310,2025-06-01,161.0,113.0
43811,3,311,2025-06-01,136.0,100.0
43812,3,312,2025-06-01,75.0,54.0
43813,3,313,2025-06-01,70.0,33.0
43814,3,314,2025-06-01,147.0,59.0
43815,3,315,2025-06-01,127.0,69.0
43816,3,316,2025-06-01,22.0,80.0
43817,3,317,2025-06-01,88.0,47.0
43818,3,318,2025-06-01,87.0,45.0
43819,3,319,2025-06-01,98.0,58.0
43820,3,320,2025-06-01,234.0,137.0
43821,3,321,2025-06-01,102.0,53.0
43822,3,322,2025-06-01,162.0,88.0
43823,3,323,2025-06-01,120.0,48.0
43824,3,324,2025-06-01,119.0,49.0
43825,3,325,2025-06-01,125.0,82.0
43826,3,326,2025-06-01,112.0,52.0
43827,3,327,2025-06-01,295.0,114.0
43828,3,328,2025-06-01,133.0,49.0
43829,3,329,2025-06-01,161.0,62.0
43830,3,330,2025-06-01,81.0,53.0
43831,3,331,2025-06-01,25.0,67.0
43832,3,332,2025-06-01,99.0,63.0
43833,3,333,2025-06-01,18.0,38.0
43834,3,334,2025-06-01,65.0,30.0
43835,3,335,2025-06-01,215.0,128.0
43836,3,336,2025-06-01,188.0,90.0
43837,3,337,2025-06-01,92.0,55.0
43838,3,338,2025-06-01,6.0,107.0
43839,3,339,2025-06-01,133.0,52.0
43840,3,340,2025-06-01,137.0,97.0
43841,3,341,2025-06-01,121.0,48.0
43842,3,342,2025-06-01,175.0,67.0
43843,3,343,2025-06-01,179.0,89.0
43844,3,344,2025-06-01,99.0,66.0
43845,3,345,2025-06-01,199.0,71.0
43846,3,346,2025-06-01,40.0,21.0
43847,3,347,2025-06-01,117.0,57.0
43848,3,348,2025-06-01,225.0,162.0
43849,3,349,2025-06-01,199.0,114.0
43850,3,350,2025-06-01,1104.0,443.0
43851,3,351,2025-06-01,254.0,95.0
43852,3,352,2025-06-01,134.0,90.0
43853,3,353,2025-06-01,60.0,34.0
43854,3,354,2025-06-01,92.0,48.0
43855,3,355,2025-06-01,123.0,50.0
43856,3,356,2025-06-01,145.0,96.0
43857,3,357,2025-06-01,73.0,50.0
43858,3,358,2025-06-01,178.0,122.0
43859,3,359,2025-06-01,11.0,360.0
43860,3,360,2025-06-01,127.0,49.0
43861,3,361,2025-06-01,108.0,40.0
43862,3,362,2025-06-01,143.0,57.0
43863,3,363,2025-06-01,251.0,178.0
43864,3,364,2025-06-01,17.0,124.0
43865,3,365,2025-06-01,107.0,43.0
43866,3,366,2025-06-01,28.0,52.0
43867,3,367,2025-06-01,125.0,48.0
43868,3,368,2025-06-01,64.0,34.0
43869,3,369,2025-06-01,177.0,126.0
43870,3,370,2025-06-01,80.0,51.0
43871,3,371,2025-06-01,19.0,48.0
43872,3,372,2025-06-01,72.0,42.0
43873,3,373,2025-06-01,27.0,95.0
43874,3,374,2025-06-01,185.0,112.0
43875,3,375,2025-06-01,13.0,85.0
43876,3,376,2025-06-01,78.0,37.0
43877,3,377,2025-06-01,110.0,55.0
43878,3,378,2025-06-01,165.0,65.0
43879,3,379,2025-06-01,103.0,54.0
43880,3,380,2025-06-01,167.0,124.0
43881,3,381,2025-06-01,233.0,158.0
43882,3,382,2025-06-01,138.0,96.0
43883,3,383,2025-06-01,105.0,72.0
43884,3,384,2025-06-01,235.0,141.0
43885,3,385,2025-06-01,98.0,36.0
43886,3,386,2025-06-01,90.0,41.0
43887,3,387,2025-06-01,22.0,59.0
43888,3,388,2025-06-01,148.0,97.0
43889,3,389,2025-06-01,123.0,66.0
43890,3,390,2025-06-01,177.0,84.0
43891,3,391,2025-06-01,296.0,173.0
43892,3,392,2025-06-01,78.0,37.0
43893,3,393,2025-06-01,122.0,81.0
43894,3,394,2025-06-01,203.0,97.0
43895,3,395,2025-06-01,95.0,54.0
43896,3,396,2025-06-01,28.0,20.0
43897,3,397,2025-06-01,114.0,71.0
43898,3,398,2025-06-01,78.0,41.0
43899,3,399,2025-06-01,192.0,67.0
43900,3,400,2025-06-01,108.0,77.0
43901,3,401,2025-06-01,205.0,72.0
43902,3,402,2025-06-01,96.0,35.0
43903,3,403,2025-06-01,66.0,36.0
43904,3,404,2025-06-01,6.0,143.0
43905,3,405,2025-06-01,117.0,62.0
43906,3,406,2025-06-01,118.0,45.0
43907,3,407,2025-06-01,428.0,276.0
43908,3,408,2025-06-01,384.0,191.0
43909,3,409,2025-06-01,159.0,64.0
43910,3,410,2025-06-01,108.0,71.0
43911,3,411,2025-06-01,135.0,49.0
43912,3,412,2025-06-01,115.0,56.0
43913,3,413,2025-06-01,174.0,108.0
43914,3,414,2025-06-01,248.0,89.0
43915,3,415,2025-06-01,9.0,116.0
43916,3,416,2025-06-01,5.0,60.0
43917,3,417,2025-06-01,20.0,121.0
43918,3,418,2025-06-01,144.0,63.0
43919,3,419,2025-06-01,1.0,73.0
43920,3,420,2025-06-01,13.0,54.0
43921,3,421,2025-06-01,19.0,177.0
43922,3,422,2025-06-01,4.0,53.0
43923,3,423,2025-06-01,92.0,54.0
43924,3,424,2025-06-01,280.0,207.0
43925,3,425,2025-06-01,220.0,116.0
43926,3,426,2025-06-01,83.0,48.0
43927,3,427,2025-06-01,101.0,40.0
43928,3,428,2025-06-01,29.0,72.0
43929,3,429,2025-06-01,172.0,108.0
43930,3,430,2025-06-01,108.0,69.0
43931,3,431,2025-06-01,265.0,196.0
43932,3,432,2025-06-01,8.0,61.0
43933,3,433,2025-06-01,131.0,94.0
43934,3,434,2025-06-01,72.0,45.0
43935,3,435,2025-06-01,101.0,40.0
43936,3,436,2025-06-01,101.0,64.0
43937,3,437,2025-06-01,295.0,157.0
43938,3,438,2025-06-01,186.0,102.0
43939,3,439,2025-06-01,70.0,28.0
43940,3,440,2025-06-01,91.0,64.0
43941,3,441,2025-06-01,135.0,95.0
43942,3,442,2025-06-01,23.0,87.0
43943,3,443,2025-06-01,27.0,20.0
43944,3,444,2025-06-01,311.0,154.0
43945,3,445,2025-06-01,11.0,63.0
43946,3,446,2025-06-01,364.0,196.0
43947,3,447,2025-06-01,193.0,101.0
43948,3,448,2025-06-01,26.0,83.0
43949,3,449,2025-06-01,128.0,55.0
43950,3,450,2025-06-01,176.0,102.0
43951,3,451,2025-06-01,172.0,64.0
43952,3,452,2025-06-01,162.0,81.0
43953,3,453,2025-06-01,181.0,105.0
43954,3,454,2025-06-01,63.0,28.0
43955,3,455,2025-06-01,8.0,47.0
43956,3,456,2025-06-01,107.0,44.0
43957,3,457,2025-06-01,68.0,28.0
43958,3,458,2025-06-01,11.0,60.0
43959,3,459,2025-06-01,24.0,42.0
43960,3,460,2025-06-01,193.0,121.0
43961,3,461,2025-06-01,142.0,74.0
43962,3,462,2025-06-01,191.0,85.0
43963,3,463,2025-06-01,108.0,61.0
43964,3,464,2025-06-01,86.0,39.0
43965,3,465,2025-06-01,132.0,71.0
43966,3,466,2025-06-01,111.0,80.0
43967,3,467,2025-06-01,73.0,27.0
43968,3,468,2025-06-01,26.0,71.0
43969,3,469,2025-06-01,110.0,44.0
43970,3,470,2025-06-01,277.0,177.0
43971,3,471,2025-06-01,223.0,148.0
43972,3,472,2025-06-01,610.0,379.0
43973,3,473,2025-06-01,94.0,44.0
43974,3,474,2025-06-01,117.0,48.0
43975,3,475,2025-06-01,73.0,31.0
43976,3,476,2025-06-01,21.0,68.0
43977,3,477,2025-06-01,375.0,189.0
43978,3,478,2025-06-01,116.0,53.0
43979,3,479,2025-06-01,144.0,95.0
43980,3,480,2025-06-01,17.0,45.0
43981,3,481,2025-06-01,70.0,47.0
43982,3,482,2025-06-01,164.0,83.0
43983,3,483,2025-06-01,127.0,57.0
43984,3,484,2025-06-01,12.0,85.0
43985,3,485,2025-06-01,292.0,153.0
43986,3,486,2025-06-01,79.0,38.0
43987,3,487,2025-06-01,75.0,54.0
43988,3,488,2025-06-01,141.0,72.0
43989,3,489,2025-06-01,105.0,76.0
43990,3,490,2025-06-01,130.0,68.0
43991,3,491,2025-06-01,142.0,103.0
43992,3,492,2025-06-01,278.0,102.0
43993,3,493,2025-06-01,313.0,185.0
43994,3,494,2025-06-01,109.0,40.0
43995,3,495,2025-06-01,285.0,109.0
43996,3,496,2025-06-01,104.0,56.0
43997,3,497,2025-06-01,52.0,20.0
43998,3,498,2025-06-01,109.0,49.0
43999,3,499,2025-06-01,96.0,43.0
44000,3,500,2025-06-01,101.0,53.0
44001,4,1,2025-06-01,266.0,119.0
44002,4,2,2025-06-01,327.0,241.0
44003,4,3,2025-06-01,194.0,135.0
44004,4,4,2025-06-01,141.0,65.0
44005,4,5,2025-06-01,111.0,67.0
44006,4,6,2025-06-01,158.0,112.0
44007,4,7,2025-06-01,14.0,69.0
44008,4,8,2025-06-01,8.0,57.0
44009,4,9,2025-06-01,156.0,102.0
44010,4,10,2025-06-01,176.0,73.0
44011,4,11,2025-06-01,459.0,245.0
44012,4,12,2025-06-01,156.0,90.0
44013,4,13,2025-06-01,127.0,52.0
44014,4,14,2025-06-01,185.0,90.0
44015,4,15,2025-06-01,174.0,103.0
44016,4,16,2025-06-01,93.0,66.0
44017,4,17,2025-06-01,120.0,84.0
44018,4,18,2025-06-01,212.0,84.0
44019,4,19,2025-06-01,31.0,20.0
44020,4,20,2025-06-01,69.0,46.0
44021,4,21,2025-06-01,8.0,136.0
44022,4,22,2025-06-01,105.0,46.0
44023,4,23,2025-06-01,123.0,69.0
44024,4,24,2025-06-01,77.0,44.0
44025,4,25,2025-06-01,15.0,114.0
44026,4,26,2025-06-01,441.0,323.0
44027,4,27,2025-06-01,90.0,39.0
44028,4,28,2025-06-01,116.0,49.0
44029,4,29,2025-06-01,61.0,23.0
44030,4,30,2025-06-01,20.0,20.0
44031,4,31,2025-06-01,38.0,20.0
44032,4,32,2025-06-01,639.0,380.0
44033,4,33,2025-06-01,156.0,68.0
44034,4,34,2025-06-01,176.0,82.0
44035,4,35,2025-06-01,212.0,141.0
44036,4,36,2025-06-01,77.0,45.0
44037,4,37,2025-06-01,108.0,41.0
44038,4,38,2025-06-01,123.0,56.0
44039,4,39,2025-06-01,211.0,105.0
44040,4,40,2025-06-01,224.0,86.0
44041,4,41,2025-06-01,76.0,46.0
44042,4,42,2025-06-01,207.0,102.0
44043,4,43,2025-06-01,115.0,67.0
44044,4,44,2025-06-01,151.0,53.0
44045,4,45,2025-06-01,158.0,103.0
44046,4,46,2025-06-01,122.0,67.0
44047,4,47,2025-06-01,125.0,82.0
44048,4,48,2025-06-01,108.0,65.0
44049,4,49,2025-06-01,281.0,113.0
44050,4,50,2025-06-01,170.0,91.0
44051,4,51,2025-06-01,97.0,65.0
44052,4,52,2025-06-01,167.0,117.0
44053,4,53,2025-06-01,25.0,39.0
44054,4,54,2025-06-01,9.0,67.0
44055,4,55,2025-06-01,234.0,122.0
44056,4,56,2025-06-01,889.0,641.0
44057,4,57,2025-06-01,217.0,144.0
44058,4,58,2025-06-01,166.0,70.0
44059,4,59,2025-06-01,143.0,61.0
44060,4,60,2025-06-01,23.0,70.0
44061,4,61,2025-06-01,106.0,69.0
44062,4,62,2025-06-01,29.0,114.0
44063,4,63,2025-06-01,194.0,122.0
44064,4,64,2025-06-01,79.0,39.0
44065,4,65,2025-06-01,244.0,143.0
44066,4,66,2025-06-01,26.0,101.0
44067,4,67,2025-06-01,175.0,89.0
44068,4,68,2025-06-01,180.0,134.0
44069,4,69,2025-06-01,106.0,54.0
44070,4,70,2025-06-01,105.0,71.0
44071,4,71,2025-06-01,26.0,56.0
44072,4,72,2025-06-01,50.0,20.0
44073,4,73,2025-06-01,306.0,160.0
44074,4,74,2025-06-01,131.0,69.0
44075,4,75,2025-06-01,200.0,141.0
44076,4,76,2025-06-01,231.0,123.0
44077,4,77,2025-06-01,179.0,72.0
44078,4,78,2025-06-01,126.0,75.0
44079,4,79,2025-06-01,210.0,88.0
44080,4,80,2025-06-01,64.0,39.0
44081,4,81,2025-06-01,201.0,122.0
44082,4,82,2025-06-01,76.0,27.0
44083,4,83,2025-06-01,12.0,36.0
44084,4,84,2025-06-01,6.0,43.0
44085,4,85,2025-06-01,490.0,308.0
44086,4,86,2025-06-01,142.0,82.0
44087,4,87,2025-06-01,441.0,265.0
44088,4,88,2025-06-01,160.0,82.0
44089,4,89,2025-06-01,114.0,44.0
44090,4,90,2025-06-01,103.0,55.0
44091,4,91,2025-06-01,256.0,144.0
44092,4,92,2025-06-01,22.0,111.0
44093,4,93,2025-06-01,151.0,65.0
44094,4,94,2025-06-01,51.0,35.0
44095,4,95,2025-06-01,79.0,32.0
44096,4,96,2025-06-01,17.0,59.0
44097,4,97,2025-06-01,0.0,130.0
44098,4,98,2025-06-01,156.0,58.0
44099,4,99,2025-06-01,240.0,147.0
44100,4,100,2025-06-01,43.0,21.0
44101,4,101,2025-06-01,120.0,44.0
44102,4,102,2025-06-01,112.0,46.0
44103,4,103,2025-06-01,246.0,170.0
44104,4,104,2025-06-01,395.0,158.0
44105,4,105,2025-06-01,51.0,20.0
44106,4,106,2025-06-01,261.0,134.0
44107,4,107,2025-06-01,82.0,45.0
44108,4,108,2025-06-01,128.0,53.0
44109,4,109,2025-06-01,138.0,92.0
44110,4,110,2025-06-01,146.0,109.0
44111,4,111,2025-06-01,145.0,91.0
44112,4,112,2025-06-01,151.0,102.0
44113,4,113,2025-06-01,104.0,66.0
44114,4,114,2025-06-01,156.0,70.0
44115,4,115,2025-06-01,41.0,20.0
44116,4,116,2025-06-01,59.0,23.0
44117,4,117,2025-06-01,115.0,71.0
44118,4,118,2025-06-01,143.0,74.0
44119,4,119,2025-06-01,63.0,31.0
44120,4,120,2025-06-01,1.0,55.0
44121,4,121,2025-06-01,304.0,130.0
44122,4,122,2025-06-01,24.0,20.0
44123,4,123,2025-06-01,257.0,175.0
44124,4,124,2025-06-01,206.0,92.0
44125,4,125,2025-06-01,12.0,47.0
44126,4,126,2025-06-01,64.0,41.0
44127,4,127,2025-06-01,107.0,57.0
44128,4,128,2025-06-01,2.0,197.0
44129,4,129,2025-06-01,131.0,65.0
44130,4,130,2025-06-01,23.0,67.0
44131,4,131,2025-06-01,42.0,20.0
44132,4,132,2025-06-01,14.0,41.0
44133,4,133,2025-06-01,65.0,44.0
44134,4,134,2025-06-01,125.0,61.0
44135,4,135,2025-06-01,116.0,64.0
44136,4,136,2025-06-01,145.0,92.0
44137,4,137,2025-06-01,209.0,118.0
44138,4,138,2025-06-01,126.0,45.0
44139,4,139,2025-06-01,111.0,48.0
44140,4,140,2025-06-01,155.0,69.0
44141,4,141,2025-06-01,6.0,46.0
44142,4,142,2025-06-01,36.0,20.0
44143,4,143,2025-06-01,150.0,76.0
44144,4,144,2025-06-01,123.0,83.0
44145,4,145,2025-06-01,7.0,152.0
44146,4,146,2025-06-01,133.0,48.0
44147,4,147,2025-06-01,118.0,66.0
44148,4,148,2025-06-01,27.0,57.0
44149,4,149,2025-06-01,196.0,112.0
44150,4,150,2025-06-01,99.0,46.0
44151,4,151,2025-06-01,132.0,63.0
44152,4,152,2025-06-01,26.0,70.0
44153,4,153,2025-06-01,335.0,153.0
44154,4,154,2025-06-01,7.0,52.0
44155,4,155,2025-06-01,61.0,25.0
44156,4,156,2025-06-01,44.0,24.0
44157,4,157,2025-06-01,87.0,31.0
44158,4,158,2025-06-01,17.0,75.0
44159,4,159,2025-06-01,300.0,162.0
44160,4,160,2025-06-01,129.0,83.0
44161,4,161,2025-06-01,107.0,74.0
44162,4,162,2025-06-01,94.0,50.0
44163,4,163,2025-06-01,10.0,35.0
44164,4,164,2025-06-01,250.0,124.0
44165,4,165,2025-06-01,174.0,93.0
44166,4,166,2025-06-01,176.0,92.0
44167,4,167,2025-06-01,169.0,88.0
44168,4,168,2025-06-01,214.0,124.0
44169,4,169,2025-06-01,159.0,100.0
44170,4,170,2025-06-01,4.0,89.0
44171,4,171,2025-06-01,164.0,70.0
44172,4,172,2025-06-01,25.0,75.0
44173,4,173,2025-06-01,8.0,142.0
44174,4,174,2025-06-01,85.0,62.0
44175,4,175,2025-06-01,,26.0
44176,4,176,2025-06-01,144.0,103.0
44177,4,177,2025-06-01,299.0,185.0
44178,4,178,2025-06-01,104.0,58.0
44179,4,179,2025-06-01,63.0,32.0
44180,4,180,2025-06-01,287.0,132.0
44181,4,181,2025-06-01,6.0,59.0
44182,4,182,2025-06-01,132.0,92.0
44183,4,183,2025-06-01,47.0,23.0
44184,4,184,2025-06-01,59.0,28.0
44185,4,185,2025-06-01,89.0,53.0
44186,4,186,2025-06-01,98.0,35.0
44187,4,187,2025-06-01,115.0,62.0
44188,4,188,2025-06-01,95.0,62.0
44189,4,189,2025-06-01,282.0,127.0
44190,4,190,2025-06-01,290.0,171.0
44191,4,191,2025-06-01,74.0,47.0
44192,4,192,2025-06-01,6.0,69.0
44193,4,193,2025-06-01,194.0,68.0
44194,4,194,2025-06-01,98.0,43.0
44195,4,195,2025-06-01,174.0,112.0
44196,4,196,2025-06-01,71.0,43.0
44197,4,197,2025-06-01,429.0,252.0
44198,4,198,2025-06-01,26.0,74.0
44199,4,199,2025-06-01,71.0,46.0
44200,4,200,2025-06-01,93.0,69.0
44201,4,201,2025-06-01,49.0,36.0
44202,4,202,2025-06-01,142.0,86.0
44203,4,203,2025-06-01,335.0,133.0
44204,4,204,2025-06-01,115.0,61.0
44205,4,205,2025-06-01,49.0,25.0
44206,4,206,2025-06-01,87.0,46.0
44207,4,207,2025-06-01,227.0,115.0
44208,4,208,2025-06-01,18.0,92.0
44209,4,209,2025-06-01,106.0,54.0
44210,4,210,2025-06-01,130.0,67.0
44211,4,211,2025-06-01,147.0,82.0
44212,4,212,2025-06-01,22.0,60.0
44213,4,213,2025-06-01,139.0,80.0
44214,4,214,2025-06-01,27.0,20.0
44215,4,215,2025-06-01,45.0,20.0
44216,4,216,2025-06-01,178.0,77.0
44217,4,217,2025-06-01,272.0,157.0
44218,4,218,2025-06-01,112.0,61.0
44219,4,219,2025-06-01,97.0,47.0
44220,4,220,2025-06-01,172.0,82.0
44221,4,221,2025-06-01,54.0,26.0
44222,4,222,2025-06-01,94.0,44.0
44223,4,223,2025-06-01,98.0,54.0
44224,4,224,2025-06-01,115.0,52.0
44225,4,225,2025-06-01,171.0,87.0
44226,4,226,2025-06-01,191.0,130.0
44227,4,227,2025-06-01,168.0,93.0
44228,4,228,2025-06-01,16.0,44.0
44229,4,229,2025-06-01,135.0,50.0
44230,4,230,2025-06-01,128.0,54.0
44231,4,231,2025-06-01,197.0,107.0
44232,4,232,2025-06-01,216.0,85.0
44233,4,233,2025-06-01,177.0,68.0
44234,4,234,2025-06-01,22.0,157.0
44235,4,235,2025-06-01,104.0,52.0
44236,4,236,2025-06-01,158.0,106.0
44237,4,237,2025-06-01,210.0,152.0
44238,4,238,2025-06-01,94.0,53.0
44239,4,239,2025-06-01,156.0,80.0
44240,4,240,2025-06-01,120.0,70.0
44241,4,241,2025-06-01,45.0,20.0
44242,4,242,2025-06-01,264.0,147.0
44243,4,243,2025-06-01,6.0,183.0
44244,4,244,2025-06-01,191.0,137.0
44245,4,245,2025-06-01,182.0,104.0
44246,4,246,2025-06-01,52.0,32.0
44247,4,247,2025-06-01,237.0,152.0
44248,4,248,2025-06-01,3.0,63.0
44249,4,249,2025-06-01,70.0,38.0
44250,4,250,2025-06-01,274.0,196.0
44251,4,251,2025-06-01,86.0,49.0
44252,4,252,2025-06-01,87.0,62.0
44253,4,253,2025-06-01,54.0,21.0
44254,4,254,2025-06-01,65.0,44.0
44255,4,255,2025-06-01,87.0,31.0
44256,4,256,2025-06-01,325.0,115.0
44257,4,257,2025-06-01,82.0,36.0
44258,4,258,2025-06-01,148.0,66.0
44259,4,259,2025-06-01,179.0,109.0
44260,4,260,2025-06-01,265.0,146.0
44261,4,261,2025-06-01,103.0,58.0
44262,4,262,2025-06-01,151.0,69.0
44263,4,263,2025-06-01,375.0,154.0
44264,4,264,2025-06-01,1.0,197.0
44265,4,265,2025-06-01,23.0,55.0
44266,4,266,2025-06-01,81.0,59.0
44267,4,267,2025-06-01,157.0,73.0
44268,4,268,2025-06-01,76.0,47.0
44269,4,269,2025-06-01,46.0,20.0
44270,4,270,2025-06-01,203.0,85.0
44271,4,271,2025-06-01,380.0,177.0
44272,4,272,2025-06-01,91.0,38.0
44273,4,273,2025-06-01,207.0,80.0
44274,4,274,2025-06-01,58.0,37.0
44275,4,275,2025-06-01,140.0,93.0
44276,4,276,2025-06-01,96.0,64.0
44277,4,277,2025-06-01,226.0,140.0
44278,4,278,2025-06-01,22.0,48.0
44279,4,279,2025-06-01,148.0,52.0
44280,4,280,2025-06-01,113.0,55.0
44281,4,281,2025-06-01,151.0,104.0
44282,4,282,2025-06-01,249.0,113.0
44283,4,283,2025-06-01,88.0,48.0
44284,4,284,2025-06-01,15.0,103.0
44285,4,285,2025-06-01,122.0,62.0
44286,4,286,2025-06-01,110.0,80.0
44287,4,287,2025-06-01,109.0,45.0
44288,4,288,2025-06-01,86.0,61.0
44289,4,289,2025-06-01,140.0,100.0
44290,4,290,2025-06-01,2.0,66.0
44291,4,291,2025-06-01,451.0,215.0
44292,4,292,2025-06-01,122.0,76.0
44293,4,293,2025-06-01,56.0,20.0
44294,4,294,2025-06-01,93.0,47.0
44295,4,295,2025-06-01,123.0,78.0
44296,4,296,2025-06-01,415.0,166.0
44297,4,297,2025-06-01,207.0,104.0
44298,4,298,2025-06-01,20.0,291.0
44299,4,299,2025-06-01,173.0,127.0
44300,4,300,2025-06-01,76.0,38.0
44301,4,301,2025-06-01,86.0,54.0
44302,4,302,2025-06-01,20.0,45.0
44303,4,303,2025-06-01,369.0,175.0
44304,4,304,2025-06-01,81.0,54.0
44305,4,305,2025-06-01,299.0,155.0
44306,4,306,2025-06-01,74.0,33.0
44307,4,307,2025-06-01,92.0,59.0
44308,4,308,2025-06-01,90.0,43.0
44309,4,309,2025-06-01,315.0,154.0
44310,4,310,2025-06-01,197.0,105.0
44311,4,311,2025-06-01,165.0,111.0
44312,4,312,2025-06-01,110.0,79.0
44313,4,313,2025-06-01,6.0,44.0
44314,4,314,2025-06-01,95.0,52.0
44315,4,315,2025-06-01,24.0,89.0
44316,4,316,2025-06-01,159.0,91.0
44317,4,317,2025-06-01,126.0,85.0
44318,4,318,2025-06-01,40.0,25.0
44319,4,319,2025-06-01,83.0,55.0
44320,4,320,2025-06-01,206.0,104.0
44321,4,321,2025-06-01,98.0,59.0
44322,4,322,2025-06-01,211.0,124.0
44323,4,323,2025-06-01,182.0,86.0
44324,4,324,2025-06-01,89.0,37.0
44325,4,325,2025-06-01,140.0,78.0
44326,4,326,2025-06-01,76.0,34.0
44327,4,327,2025-06-01,317.0,228.0
44328,4,328,2025-06-01,172.0,75.0
44329,4,329,2025-06-01,115.0,64.0
44330,4,330,2025-06-01,81.0,56.0
44331,4,331,2025-06-01,108.0,45.0
44332,4,332,2025-06-01,82.0,48.0
44333,4,333,2025-06-01,6.0,35.0
44334,4,334,2025-06-01,120.0,84.0
44335,4,335,2025-06-01,207.0,109.0
44336,4,336,2025-06-01,28.0,68.0
44337,4,337,2025-06-01,96.0,63.0
44338,4,338,2025-06-01,201.0,126.0
44339,4,339,2025-06-01,103.0,69.0
44340,4,340,2025-06-01,111.0,78.0
44341,4,341,2025-06-01,89.0,42.0
44342,4,342,2025-06-01,16.0,115.0
44343,4,343,2025-06-01,139.0,87.0
44344,4,344,2025-06-01,71.0,43.0
44345,4,345,2025-06-01,301.0,202.0
44346,4,346,2025-06-01,90.0,49.0
44347,4,347,2025-06-01,121.0,60.0
44348,4,348,2025-06-01,189.0,78.0
44349,4,349,2025-06-01,306.0,210.0
44350,4,350,2025-06-01,1017.0,663.0
44351,4,351,2025-06-01,29.0,169.0
44352,4,352,2025-06-01,139.0,55.0
44353,4,353,2025-06-01,129.0,45.0
44354,4,354,2025-06-01,29.0,39.0
44355,4,355,2025-06-01,82.0,37.0
44356,4,356,2025-06-01,19.0,63.0
44357,4,357,2025-06-01,117.0,73.0
44358,4,358,2025-06-01,11.0,98.0
44359,4,359,2025-06-01,467.0,189.0
44360,4,360,2025-06-01,129.0,93.0
44361,4,361,2025-06-01,10.0,56.0
44362,4,362,2025-06-01,125.0,66.0
44363,4,363,2025-06-01,200.0,139.0
44364,4,364,2025-06-01,267.0,175.0
44365,4,365,2025-06-01,79.0,36.0
44366,4,366,2025-06-01,88.0,52.0
44367,4,367,2025-06-01,0.0,109.0
44368,4,368,2025-06-01,91.0,33.0
44369,4,369,2025-06-01,144.0,65.0
44370,4,370,2025-06-01,105.0,51.0
44371,4,371,2025-06-01,25.0,70.0
44372,4,372,2025-06-01,104.0,50.0
44373,4,373,2025-06-01,236.0,138.0
44374,4,374,2025-06-01,5.0,75.0
44375,4,375,2025-06-01,117.0,61.0
44376,4,376,2025-06-01,80.0,59.0
44377,4,377,2025-06-01,119.0,84.0
44378,4,378,2025-06-01,165.0,82.0
44379,4,379,2025-06-01,99.0,45.0
44380,4,380,2025-06-01,147.0,63.0
44381,4,381,2025-06-01,254.0,166.0
44382,4,382,2025-06-01,189.0,76.0
44383,4,383,2025-06-01,62.0,38.0
44384,4,384,2025-06-01,247.0,143.0
44385,4,385,2025-06-01,175.0,72.0
44386,4,386,2025-06-01,104.0,70.0
44387,4,387,2025-06-01,70.0,41.0
44388,4,388,2025-06-01,175.0,100.0
44389,4,389,2025-06-01,96.0,47.0
44390,4,390,2025-06-01,155.0,96.0
44391,4,391,2025-06-01,311.0,229.0
44392,4,392,2025-06-01,119.0,74.0
44393,4,393,2025-06-01,69.0,29.0
