customer_id,customer_name,region
2997,Customer 02997,Southwest
2998,Customer 02998,Southeast
2999,Customer 02999,West
3000,Customer 03000,Northeast
3001,Customer 03001,West
3002,Customer 03002,Midwest
3003,Customer 03003,Southeast
3004,Customer 03004,Southwest
3005,Customer 03005,Northeast
3006,Customer 03006,Southwest
3007,Customer 03007,Midwest
3008,Customer 03008,Northeast
3009,Customer 03009,Northeast
3010,Customer 03010,Southwest
3011,Customer 03011,Southeast
3012,Customer 03012,West
3013,Customer 03013,Southwest
3014,Customer 03014,Southwest
3015,Customer 03015,Southeast
3016,Customer 03016,Southwest
3017,Customer 03017,West
3018,Customer 03018,Northeast
3019,Customer 03019,Southeast
3020,Customer 03020,Southeast
3021,Customer 03021,Southeast
3022,Customer 03022,Southwest
3023,Customer 03023,Midwest
3024,Customer 03024,Midwest
3025,Customer 03025,Southeast
3026,Customer 03026,Northeast
3027,Customer 03027,Southeast
3028,Customer 03028,West
3029,Customer 03029,Southwest
3030,Customer 03030,Southeast
3031,Customer 03031,West
3032,Customer 03032,Northeast
3033,Customer 03033,Southeast
3034,Customer 03034,Southeast
3035,Customer 03035,West
3036,Customer 03036,Southwest
3037,Customer 03037,Southwest
3038,Customer 03038,Northeast
3039,Customer 03039,Southeast
3040,Customer 03040,Southwest
3041,Customer 03041,Southeast
3042,Customer 03042,West
3043,Customer 03043,Southwest
3044,Customer 03044,Midwest
3045,Customer 03045,Southwest
3046,Customer 03046,West
3047,Customer 03047,Midwest
3048,Customer 03048,Southwest
3049,Customer 03049,West
3050,Customer 03050,Southeast
3051,Customer 03051,West
3052,Customer 03052,Northeast
3053,Customer 03053,Southwest
3054,Customer 03054,West
3055,Customer 03055,Southwest
3056,Customer 03056,Midwest
3057,Customer 03057,Southwest
3058,Customer 03058,Northeast
3059,Customer 03059,Southeast
3060,Customer 03060,Southeast
3061,Customer 03061,Midwest
3062,Customer 03062,Midwest
3063,Customer 03063,Southeast
3064,Customer 03064,West
3065,Customer 03065,Southeast
3066,Customer 03066,Midwest
3067,Customer 03067,Midwest
3068,Customer 03068,Southeast
3069,Customer 03069,Southwest
3070,Customer 03070,Midwest
3071,Customer 03071,Northeast
3072,Customer 03072,West
3073,Customer 03073,West
3074,Customer 03074,Southwest
3075,Customer 03075,West
3076,Customer 03076,West
3077,Customer 03077,Southeast
3078,Customer 03078,Southwest
3079,Customer 03079,Southwest
3080,Customer 03080,Southeast
3081,Customer 03081,Southeast
3082,Customer 03082,Northeast
3083,Customer 03083,Southwest
3084,Customer 03084,West
3085,Customer 03085,Southwest
3086,Customer 03086,Southeast
3087,Customer 03087,Southeast
3088,Customer 03088,Midwest
3089,Customer 03089,Midwest
3090,Customer 03090,West
3091,Customer 03091,West
3092,Customer 03092,West
3093,Customer 03093,West
3094,Customer 03094,West
3095,Customer 03095,Midwest
3096,Customer 03096,Northeast
3097,Customer 03097,Northeast
3098,Customer 03098,Southeast
3099,Customer 03099,Southeast
3100,Customer 03100,Northeast
3101,Customer 03101,West
3102,Customer 03102,Southeast
3103,Customer 03103,West
3104,Customer 03104,Southwest
3105,Customer 03105,Southwest
3106,Customer 03106,Southwest
3107,Customer 03107,Southeast
3108,Customer 03108,Southwest
3109,Customer 03109,Southeast
3110,Customer 03110,West
3111,Customer 03111,Southeast
3112,Customer 03112,Southeast
3113,Customer 03113,Southwest
3114,Customer 03114,Southwest
3115,Customer 03115,Midwest
3116,Customer 03116,Southwest
3117,Customer 03117,Northeast
3118,Customer 03118,Southwest
3119,Customer 03119,Southeast
3120,Customer 03120,Southeast
3121,Customer 03121,Northeast
3122,Customer 03122,Southeast
3123,Customer 03123,Southeast
3124,Customer 03124,Midwest
3125,Customer 03125,Southeast
3126,Customer 03126,Southeast
3127,Customer 03127,Midwest
3128,Customer 03128,Northeast
3129,Customer 03129,Southwest
3130,Customer 03130,West
3131,Customer 03131,Midwest
3132,Customer 03132,West
3133,Customer 03133,Northeast
3134,Customer 03134,Northeast
3135,Customer 03135,Southwest
3136,Customer 03136,Southwest
3137,Customer 03137,West
3138,Customer 03138,Northeast
3139,Customer 03139,Southwest
3140,Customer 03140,Southeast
3141,Customer 03141,Southeast
3142,Customer 03142,Northeast
3143,Customer 03143,West
3144,Customer 03144,Northeast
3145,Customer 03145,West
3146,Customer 03146,Southwest
3147,Customer 03147,Southwest
3148,Customer 03148,Southwest
3149,Customer 03149,West
3150,Customer 03150,Southeast
3151,Customer 03151,Northeast
3152,Customer 03152,Midwest
3153,Customer 03153,Southeast
3154,Customer 03154,Northeast
3155,Customer 03155,Southeast
3156,Customer 03156,Southeast
3157,Customer 03157,Northeast
3158,Customer 03158,Northeast
3159,Customer 03159,West
3160,Customer 03160,Southeast
3161,Customer 03161,West
3162,Customer 03162,West
3163,Customer 03163,Northeast
3164,Customer 03164,Southwest
3165,Customer 03165,Southwest
3166,Customer 03166,Southwest
3167,Customer 03167,Northeast
3168,Customer 03168,Southeast
3169,Customer 03169,Northeast
3170,Customer 03170,Southwest
3171,Customer 03171,West
3172,Customer 03172,Southwest
3173,Customer 03173,Southwest
3174,Customer 03174,West
3175,Customer 03175,Southwest
3176,Customer 03176,Northeast
3177,Customer 03177,West
3178,Customer 03178,Southeast
3179,Customer 03179,Northeast
3180,Customer 03180,Midwest
3181,Customer 03181,West
3182,Customer 03182,Southeast
3183,Customer 03183,Midwest
3184,Customer 03184,Northeast
3185,Customer 03185,Northeast
3186,Customer 03186,Northeast
3187,Customer 03187,Southwest
3188,Customer 03188,West
3189,Customer 03189,Northeast
3190,Customer 03190,Southeast
3191,Customer 03191,Southeast
3192,Customer 03192,Northeast
3193,Customer 03193,Midwest
3194,Customer 03194,Southwest
3195,Customer 03195,Southwest
3196,Customer 03196,Southeast
3197,Customer 03197,Midwest
3198,Customer 03198,Northeast
3199,Customer 03199,Northeast
3200,Customer 03200,West
3201,Customer 03201,Southwest
3202,Customer 03202,West
3203,Customer 03203,West
3204,Customer 03204,Southwest
3205,Customer 03205,West
3206,Customer 03206,Midwest
3207,Customer 03207,Northeast
3208,Customer 03208,Northeast
3209,Customer 03209,Northeast
3210,Customer 03210,Northeast
3211,Customer 03211,Southeast
3212,Customer 03212,Southwest
3213,Customer 03213,West
3214,Customer 03214,Midwest
3215,Customer 03215,Northeast
3216,Customer 03216,Southwest
3217,Customer 03217,Southeast
3218,Customer 03218,Northeast
3219,Customer 03219,Southeast
3220,Customer 03220,Southeast
3221,Customer 03221,Southeast
3222,Customer 03222,West
3223,Customer 03223,Southwest
3224,Customer 03224,Southwest
3225,Customer 03225,Northeast
3226,Customer 03226,West
3227,Customer 03227,Southwest
3228,Customer 03228,Southeast
3229,Customer 03229,Southwest
3230,Customer 03230,Midwest
3231,Customer 03231,Midwest
3232,Customer 03232,Northeast
3233,Customer 03233,Midwest
3234,Customer 03234,Northeast
3235,Customer 03235,Northeast
3236,Customer 03236,Northeast
3237,Customer 03237,West
3238,Customer 03238,Southeast
3239,Customer 03239,Southeast
3240,Customer 03240,Southeast
3241,Customer 03241,West
3242,Customer 03242,Midwest
3243,Customer 03243,West
3244,Customer 03244,Southeast
3245,Customer 03245,Northeast
3246,Customer 03246,Midwest
3247,Customer 03247,Southeast
3248,Customer 03248,West
3249,Customer 03249,West
3250,Customer 03250,Midwest
3251,Customer 03251,West
3252,Customer 03252,Midwest
3253,Customer 03253,Southeast
3254,Customer 03254,Midwest
3255,Customer 03255,Northeast
3256,Customer 03256,West
3257,Customer 03257,Northeast
3258,Customer 03258,Southeast
3259,Customer 03259,Midwest
3260,Customer 03260,Northeast
3261,Customer 03261,Northeast
3262,Customer 03262,Southwest
3263,Customer 03263,Northeast
3264,Customer 03264,Midwest
3265,Customer 03265,Southeast
3266,Customer 03266,Southeast
3267,Customer 03267,Southeast
3268,Customer 03268,Southwest
3269,Customer 03269,West
3270,Customer 03270,Northeast
3271,Customer 03271,West
3272,Customer 03272,Midwest
3273,Customer 03273,Southwest
3274,Customer 03274,Southwest
3275,Customer 03275,Southwest
3276,Customer 03276,West
3277,Customer 03277,Midwest
3278,Customer 03278,Midwest
3279,Customer 03279,Southeast
3280,Customer 03280,Northeast
3281,Customer 03281,Southwest
3282,Customer 03282,Northeast
3283,Customer 03283,Southeast
3284,Customer 03284,Northeast
3285,Customer 03285,Southeast
3286,Customer 03286,Southwest
3287,Customer 03287,Southwest
3288,Customer 03288,Midwest
3289,Customer 03289,Northeast
3290,Customer 03290,Midwest
3291,Customer 03291,Southeast
3292,Customer 03292,Southwest
3293,Customer 03293,Midwest
3294,Customer 03294,Midwest
3295,Customer 03295,Midwest
3296,Customer 03296,West
3297,Customer 03297,Southwest
3298,Customer 03298,Midwest
3299,Customer 03299,Midwest
3300,Customer 03300,Northeast
3301,Customer 03301,West
3302,Customer 03302,Southeast
3303,Customer 03303,Southeast
3304,Customer 03304,West
3305,Customer 03305,Southwest
3306,Customer 03306,Northeast
3307,Customer 03307,Northeast
3308,Customer 03308,Northeast
3309,Customer 03309,Midwest
3310,Customer 03310,Northeast
3311,Customer 03311,West
3312,Customer 03312,West
3313,Customer 03313,Midwest
3314,Customer 03314,Southwest
3315,Customer 03315,Southeast
3316,Customer 03316,Northeast
3317,Customer 03317,Southwest
3318,Customer 03318,Northeast
3319,Customer 03319,Northeast
3320,Customer 03320,Southeast
3321,Customer 03321,Northeast
3322,Customer 03322,Midwest
3323,Customer 03323,Southwest
3324,Customer 03324,West
3325,Customer 03325,Southwest
3326,Customer 03326,West
3327,Customer 03327,Midwest
3328,Customer 03328,West
3329,Customer 03329,Midwest
3330,Customer 03330,Southeast
3331,Customer 03331,West
3332,Customer 03332,Southeast
3333,Customer 03333,Northeast
3334,Customer 03334,Southeast
3335,Customer 03335,Southeast
3336,Customer 03336,Southeast
3337,Customer 03337,Midwest
3338,Customer 03338,West
3339,Customer 03339,Southeast
3340,Customer 03340,Midwest
3341,Customer 03341,Southeast
3342,Customer 03342,West
3343,Customer 03343,Northeast
3344,Customer 03344,Northeast
3345,Customer 03345,Midwest
3346,Customer 03346,Southwest
3347,Customer 03347,West
3348,Customer 03348,Midwest
3349,Customer 03349,Southwest
3350,Customer 03350,Southeast
3351,Customer 03351,Northeast
3352,Customer 03352,Northeast
3353,Customer 03353,Northeast
3354,Customer 03354,Southeast
3355,Customer 03355,Midwest
3356,Customer 03356,Southeast
3357,Customer 03357,Midwest
3358,Customer 03358,Midwest
3359,Customer 03359,Southwest
3360,Customer 03360,Southwest
3361,Customer 03361,Southeast
3362,Customer 03362,Southeast
3363,Customer 03363,Midwest
3364,Customer 03364,Midwest
3365,Customer 03365,Southeast
3366,Customer 03366,Southeast
3367,Customer 03367,Southwest
3368,Customer 03368,Southwest
3369,Customer 03369,Northeast
3370,Customer 03370,Midwest
3371,Customer 03371,West
3372,Customer 03372,Northeast
3373,Customer 03373,West
3374,Customer 03374,Northeast
3375,Customer 03375,Midwest
3376,Customer 03376,Midwest
3377,Customer 03377,Northeast
3378,Customer 03378,West
3379,Customer 03379,Midwest
3380,Customer 03380,West
3381,Customer 03381,Southeast
3382,Customer 03382,West
3383,Customer 03383,West
3384,Customer 03384,Midwest
3385,Customer 03385,Southeast
3386,Customer 03386,Southwest
3387,Customer 03387,Midwest
3388,Customer 03388,West
3389,Customer 03389,Midwest
3390,Customer 03390,Southeast
3391,Customer 03391,Northeast
3392,Customer 03392,Southwest
3393,Customer 03393,West
3394,Customer 03394,Northeast
3395,Customer 03395,Southwest
3396,Customer 03396,West
3397,Customer 03397,Northeast
3398,Customer 03398,Northeast
3399,Customer 03399,Southwest
3400,Customer 03400,Southwest
3401,Customer 03401,Northeast
3402,Customer 03402,West
3403,Customer 03403,Midwest
3404,Customer 03404,West
3405,Customer 03405,West
3406,Customer 03406,West
3407,Customer 03407,Midwest
3408,Customer 03408,Southeast
3409,Customer 03409,Midwest
3410,Customer 03410,Northeast
3411,Customer 03411,Southwest
3412,Customer 03412,Northeast
3413,Customer 03413,Midwest
3414,Customer 03414,Northeast
3415,Customer 03415,Southeast
3416,Customer 03416,Southeast
3417,Customer 03417,Southwest
3418,Customer 03418,West
3419,Customer 03419,Northeast
3420,Customer 03420,West
3421,Customer 03421,West
3422,Customer 03422,Southeast
3423,Customer 03423,Southwest
3424,Customer 03424,Midwest
3425,Customer 03425,Northeast
3426,Customer 03426,Midwest
3427,Customer 03427,Northeast
3428,Customer 03428,West
3429,Customer 03429,West
3430,Customer 03430,West
3431,Customer 03431,Midwest
3432,Customer 03432,Midwest
3433,Customer 03433,West
3434,Customer 03434,Southeast
3435,Customer 03435,Northeast
3436,Customer 03436,Midwest
3437,Customer 03437,Southeast
3438,Customer 03438,Southeast
3439,Customer 03439,Northeast
3440,Customer 03440,Midwest
3441,Customer 03441,Southeast
3442,Customer 03442,Southeast
3443,Customer 03443,Northeast
3444,Customer 03444,Southeast
3445,Customer 03445,West
3446,Customer 03446,Southeast
3447,Customer 03447,Southwest
3448,Customer 03448,Southwest
3449,Customer 03449,Southeast
3450,Customer 03450,West
3451,Customer 03451,Southwest
3452,Customer 03452,Midwest
3453,Customer 03453,Northeast
3454,Customer 03454,Northeast
3455,Customer 03455,West
3456,Customer 03456,West
3457,Customer 03457,West
3458,Customer 03458,West
3459,Customer 03459,Northeast
3460,Customer 03460,West
3461,Customer 03461,Midwest
3462,Customer 03462,West
3463,Customer 03463,Northeast
3464,Customer 03464,Southeast
3465,Customer 03465,Southwest
3466,Customer 03466,West
3467,Customer 03467,Southwest
3468,Customer 03468,Southeast
3469,Customer 03469,Southeast
3470,Customer 03470,West
3471,Customer 03471,Midwest
3472,Customer 03472,Midwest
3473,Customer 03473,Midwest
3474,Customer 03474,Midwest
3475,Customer 03475,Midwest
3476,Customer 03476,Midwest
3477,Customer 03477,West
3478,Customer 03478,West
3479,Customer 03479,West
3480,Customer 03480,Midwest
3481,Customer 03481,Midwest
3482,Customer 03482,Southwest
3483,Customer 03483,West
3484,Customer 03484,Midwest
3485,Customer 03485,Southwest
3486,Customer 03486,Southwest
3487,Customer 03487,Southwest
3488,Customer 03488,Southwest
3489,Customer 03489,Southeast
3490,Customer 03490,Midwest
3491,Customer 03491,Midwest
3492,Customer 03492,Northeast
3493,Customer 03493,West
3494,Customer 03494,Southwest
3495,Customer 03495,Northeast
3496,Customer 03496,West
3497,Customer 03497,Southwest
3498,Customer 03498,Southwest
3499,Customer 03499,Southeast
3500,Customer 03500,West
3501,Customer 03501,Midwest
3502,Customer 03502,Midwest
3503,Customer 03503,Northeast
3504,Customer 03504,Southwest
3505,Customer 03505,Southwest
3506,Customer 03506,Midwest
3507,Customer 03507,Midwest
3508,Customer 03508,West
3509,Customer 03509,Southwest
3510,Customer 03510,Southeast
3511,Customer 03511,West
3512,Customer 03512,Southwest
3513,Customer 03513,West
3514,Customer 03514,West
3515,Customer 03515,West
3516,Customer 03516,Southwest
3517,Customer 03517,Southwest
3518,Customer 03518,Northeast
3519,Customer 03519,Midwest
3520,Customer 03520,Southwest
3521,Customer 03521,Midwest
3522,Customer 03522,West
3523,Customer 03523,Northeast
3524,Customer 03524,Southeast
3525,Customer 03525,Midwest
3526,Customer 03526,Midwest
3527,Customer 03527,Northeast
3528,Customer 03528,Northeast
3529,Customer 03529,West
3530,Customer 03530,Midwest
3531,Customer 03531,Northeast
3532,Customer 03532,Northeast
3533,Customer 03533,Midwest
3534,Customer 03534,Northeast
3535,Customer 03535,Southwest
3536,Customer 03536,West
3537,Customer 03537,Southeast
3538,Customer 03538,Midwest
3539,Customer 03539,Northeast
3540,Customer 03540,Southeast
3541,Customer 03541,West
3542,Customer 03542,Midwest
3543,Customer 03543,West
3544,Customer 03544,Southeast
3545,Customer 03545,Southeast
3546,Customer 03546,Midwest
3547,Customer 03547,Midwest
3548,Customer 03548,West
3549,Customer 03549,Northeast
3550,Customer 03550,West
3551,Customer 03551,West
3552,Customer 03552,Midwest
3553,Customer 03553,Southeast
3554,Customer 03554,Midwest
3555,Customer 03555,Southeast
3556,Customer 03556,West
3557,Customer 03557,Midwest
3558,Customer 03558,West
3559,Customer 03559,Southwest
3560,Customer 03560,Midwest
3561,Customer 03561,Southwest
3562,Customer 03562,Midwest
3563,Customer 03563,West
3564,Customer 03564,Southeast
3565,Customer 03565,West
3566,Customer 03566,West
3567,Customer 03567,West
3568,Customer 03568,Midwest
3569,Customer 03569,West
3570,Customer 03570,Southeast
3571,Customer 03571,Southwest
3572,Customer 03572,Northeast
3573,Customer 03573,Southeast
3574,Customer 03574,Midwest
3575,Customer 03575,Southeast
3576,Customer 03576,Southeast
3577,Customer 03577,West
3578,Customer 03578,Southeast
3579,Customer 03579,Southwest
3580,Customer 03580,Northeast
3581,Customer 03581,Southwest
3582,Customer 03582,West
3583,Customer 03583,Midwest
3584,Customer 03584,Southwest
3585,Customer 03585,West
3586,Customer 03586,West
3587,Customer 03587,Southeast
3588,Customer 03588,Midwest
3589,Customer 03589,Southwest
3590,Customer 03590,Southeast
3591,Customer 03591,West
3592,Customer 03592,Southeast
3593,Customer 03593,West
3594,Customer 03594,Northeast
3595,Customer 03595,Northeast
3596,Customer 03596,West
3597,Customer 03597,West
3598,Customer 03598,West
3599,Customer 03599,West
3600,Customer 03600,Midwest
3601,Customer 03601,Southeast
3602,Customer 03602,Northeast
3603,Customer 03603,Midwest
3604,Customer 03604,Southeast
3605,Customer 03605,West
3606,Customer 03606,Northeast
3607,Customer 03607,Northeast
3608,Customer 03608,Southeast
3609,Customer 03609,Southeast
3610,Customer 03610,Southeast
3611,Customer 03611,Southwest
3612,Customer 03612,Southeast
3613,Customer 03613,Southwest
3614,Customer 03614,West
3615,Customer 03615,Southwest
3616,Customer 03616,Southwest
3617,Customer 03617,Southeast
3618,Customer 03618,Northeast
3619,Customer 03619,Southeast
3620,Customer 03620,West
3621,Customer 03621,Southwest
3622,Customer 03622,Southeast
3623,Customer 03623,Midwest
3624,Customer 03624,West
3625,Customer 03625,Southwest
3626,Customer 03626,Midwest
3627,Customer 03627,West
3628,Customer 03628,Southwest
3629,Customer 03629,Southwest
3630,Customer 03630,Southeast
3631,Customer 03631,Northeast
3632,Customer 03632,West
3633,Customer 03633,Midwest
3634,Customer 03634,Midwest
3635,Customer 03635,Midwest
3636,Customer 03636,Northeast
3637,Customer 03637,West
3638,Customer 03638,Southeast
3639,Customer 03639,West
3640,Customer 03640,Midwest
3641,Customer 03641,Southeast
3642,Customer 03642,Northeast
3643,Customer 03643,West
3644,Customer 03644,Northeast
3645,Customer 03645,Northeast
3646,Customer 03646,Southwest
3647,Customer 03647,Southeast
3648,Customer 03648,Southeast
3649,Customer 03649,Southeast
3650,Customer 03650,West
3651,Customer 03651,Southeast
3652,Customer 03652,Southeast
3653,Customer 03653,Southeast
3654,Customer 03654,Southeast
3655,Customer 03655,Southeast
3656,Customer 03656,Northeast
3657,Customer 03657,Northeast
3658,Customer 03658,Midwest
3659,Customer 03659,West
3660,Customer 03660,Northeast
3661,Customer 03661,Southeast
3662,Customer 03662,West
3663,Customer 03663,West
3664,Customer 03664,Southwest
3665,Customer 03665,Southeast
3666,Customer 03666,Midwest
3667,Customer 03667,Southeast
3668,Customer 03668,Northeast
3669,Customer 03669,Southeast
3670,Customer 03670,Midwest
3671,Customer 03671,Southeast
3672,Customer 03672,Southwest
3673,Customer 03673,Southeast
3674,Customer 03674,Southeast
3675,Customer 03675,West
3676,Customer 03676,West
3677,Customer 03677,Southeast
3678,Customer 03678,Midwest
3679,Customer 03679,Southeast
3680,Customer 03680,Northeast
3681,Customer 03681,Southwest
3682,Customer 03682,Northeast
3683,Customer 03683,Midwest
3684,Customer 03684,Midwest
3685,Customer 03685,Southeast
3686,Customer 03686,Northeast
3687,Customer 03687,Southeast
3688,Customer 03688,West
3689,Customer 03689,Southwest
3690,Customer 03690,Southeast
3691,Customer 03691,Northeast
3692,Customer 03692,Southwest
3693,Customer 03693,Northeast
3694,Customer 03694,Midwest
3695,Customer 03695,Southwest
3696,Customer 03696,Midwest
3697,Customer 03697,Southeast
3698,Customer 03698,Northeast
3699,Customer 03699,Northeast
3700,Customer 03700,Midwest
3701,Customer 03701,West
3702,Customer 03702,Southeast
3703,Customer 03703,Midwest
3704,Customer 03704,Southwest
3705,Customer 03705,Northeast
3706,Customer 03706,Northeast
3707,Customer 03707,Southeast
3708,Customer 03708,Southwest
3709,Customer 03709,Midwest
3710,Customer 03710,Southwest
3711,Customer 03711,West
3712,Customer 03712,Southwest
3713,Customer 03713,West
3714,Customer 03714,Southwest
3715,Customer 03715,West
3716,Customer 03716,West
3717,Customer 03717,Southwest
3718,Customer 03718,West
3719,Customer 03719,West
3720,Customer 03720,Midwest
3721,Customer 03721,Southwest
3722,Customer 03722,Midwest
3723,Customer 03723,West
3724,Customer 03724,Midwest
3725,Customer 03725,West
3726,Customer 03726,West
3727,Customer 03727,West
3728,Customer 03728,Southeast
3729,Customer 03729,Southwest
3730,Customer 03730,Southwest
3731,Customer 03731,West
3732,Customer 03732,West
3733,Customer 03733,Midwest
3734,Customer 03734,Midwest
3735,Customer 03735,Northeast
3736,Customer 03736,West
3737,Customer 03737,Southeast
3738,Customer 03738,Southwest
3739,Customer 03739,West
3740,Customer 03740,Midwest
3741,Customer 03741,Southeast
3742,Customer 03742,Southeast
3743,Customer 03743,West
3744,Customer 03744,Midwest
3745,Customer 03745,Northeast
3746,Customer 03746,Southwest
3747,Customer 03747,Southeast
3748,Customer 03748,West
3749,Customer 03749,Southeast
3750,Customer 03750,Southeast
3751,Customer 03751,Northeast
3752,Customer 03752,Midwest
3753,Customer 03753,Midwest
3754,Customer 03754,Southwest
3755,Customer 03755,Midwest
3756,Customer 03756,Southeast
3757,Customer 03757,Southeast
3758,Customer 03758,Southeast
3759,Customer 03759,West
3760,Customer 03760,Northeast
3761,Customer 03761,West
3762,Customer 03762,Southeast
3763,Customer 03763,Northeast
3764,Customer 03764,Southeast
3765,Customer 03765,Northeast
3766,Customer 03766,West
3767,Customer 03767,Midwest
3768,Customer 03768,Southeast
3769,Customer 03769,Southwest
3770,Customer 03770,Southwest
3771,Customer 03771,West
3772,Customer 03772,West
3773,Customer 03773,Southwest
3774,Customer 03774,West
3775,Customer 03775,West
3776,Customer 03776,Midwest
3777,Customer 03777,Southwest
3778,Customer 03778,Northeast
3779,Customer 03779,Southwest
3780,Customer 03780,West
3781,Customer 03781,Northeast
3782,Customer 03782,West
3783,Customer 03783,West
3784,Customer 03784,Southeast
3785,Customer 03785,Midwest
3786,Customer 03786,West
3787,Customer 03787,West
3788,Customer 03788,Northeast
3789,Customer 03789,Southeast
3790,Customer 03790,Southwest
3791,Customer 03791,Southeast
3792,Customer 03792,Southeast
3793,Customer 03793,Northeast
3794,Customer 03794,Northeast
3795,Customer 03795,Midwest
3796,Customer 03796,Southwest
3797,Customer 03797,Southwest
3798,Customer 03798,Southwest
3799,Customer 03799,Midwest
3800,Customer 03800,Southeast
3801,Customer 03801,Northeast
3802,Customer 03802,Southeast
3803,Customer 03803,Southeast
3804,Customer 03804,Northeast
3805,Customer 03805,Northeast
3806,Customer 03806,Northeast
3807,Customer 03807,Southwest
3808,Customer 03808,Southwest
3809,Customer 03809,West
3810,Customer 03810,West
3811,Customer 03811,Midwest
3812,Customer 03812,Northeast
3813,Customer 03813,Midwest
3814,Customer 03814,Northeast
3815,Customer 03815,Midwest
3816,Customer 03816,Southeast
3817,Customer 03817,Midwest
3818,Customer 03818,Southeast
3819,Customer 03819,Southwest
3820,Customer 03820,West
3821,Customer 03821,Southwest
3822,Customer 03822,Southwest
3823,Customer 03823,Midwest
3824,Customer 03824,Northeast
3825,Customer 03825,Southwest
3826,Customer 03826,Midwest
3827,Customer 03827,Southeast
3828,Customer 03828,Southeast
3829,Customer 03829,West
3830,Customer 03830,Southwest
3831,Customer 03831,Midwest
3832,Customer 03832,Southwest
3833,Customer 03833,Midwest
3834,Customer 03834,Midwest
3835,Customer 03835,Southeast
3836,Customer 03836,Midwest
3837,Customer 03837,Southwest
3838,Customer 03838,Northeast
3839,Customer 03839,West
3840,Customer 03840,Southeast
3841,Customer 03841,Southwest
3842,Customer 03842,Southwest
3843,Customer 03843,Southwest
3844,Customer 03844,Southwest
3845,Customer 03845,West
3846,Customer 03846,Midwest
3847,Customer 03847,Southwest
3848,Customer 03848,Southwest
3849,Customer 03849,Southeast
3850,Customer 03850,Southeast
3851,Customer 03851,Midwest
3852,Customer 03852,Southeast
3853,Customer 03853,Southeast
3854,Customer 03854,Southeast
3855,Customer 03855,Southwest
3856,Customer 03856,Southeast
3857,Customer 03857,West
3858,Customer 03858,Midwest
3859,Customer 03859,Southwest
3860,Customer 03860,Northeast
3861,Customer 03861,Midwest
3862,Customer 03862,Northeast
3863,Customer 03863,Southwest
3864,Customer 03864,Southeast
3865,Customer 03865,West
3866,Customer 03866,Southeast
3867,Customer 03867,Midwest
3868,Customer 03868,Southeast
3869,Customer 03869,Southwest
3870,Customer 03870,Midwest
3871,Customer 03871,Southeast
3872,Customer 03872,Southeast
3873,Customer 03873,Northeast
3874,Customer 03874,Northeast
3875,Customer 03875,West
3876,Customer 03876,Midwest
3877,Customer 03877,Northeast
3878,Customer 03878,West
3879,Customer 03879,Northeast
3880,Customer 03880,Midwest
3881,Customer 03881,Southwest
3882,Customer 03882,West
3883,Customer 03883,Southwest
3884,Customer 03884,Midwest
3885,Customer 03885,West
3886,Customer 03886,Northeast
3887,Customer 03887,West
3888,Customer 03888,West
3889,Customer 03889,West
3890,Customer 03890,Southeast
3891,Customer 03891,Northeast
3892,Customer 03892,Southwest
3893,Customer 03893,Midwest
3894,Customer 03894,Midwest
3895,Customer 03895,West
3896,Customer 03896,Southwest
3897,Customer 03897,Southeast
3898,Customer 03898,Midwest
3899,Customer 03899,Northeast
3900,Customer 03900,Southeast
3901,Customer 03901,Northeast
3902,Customer 03902,West
3903,Customer 03903,Southwest
3904,Customer 03904,Midwest
3905,Customer 03905,Southeast
3906,Customer 03906,Southwest
3907,Customer 03907,West
3908,Customer 03908,West
3909,Customer 03909,Midwest
3910,Customer 03910,West
3911,Customer 03911,Midwest
3912,Customer 03912,Midwest
3913,Customer 03913,West
3914,Customer 03914,Southeast
3915,Customer 03915,Southeast
3916,Customer 03916,Southeast
3917,Customer 03917,Midwest
3918,Customer 03918,Midwest
3919,Customer 03919,Southwest
3920,Customer 03920,Midwest
3921,Customer 03921,Southeast
3922,Customer 03922,West
3923,Customer 03923,Southeast
3924,Customer 03924,West
3925,Customer 03925,Southeast
3926,Customer 03926,Midwest
3927,Customer 03927,Midwest
3928,Customer 03928,West
3929,Customer 03929,Northeast
3930,Customer 03930,West
3931,Customer 03931,Midwest
3932,Customer 03932,Midwest
3933,Customer 03933,Midwest
3934,Customer 03934,Northeast
3935,Customer 03935,Midwest
3936,Customer 03936,Southeast
3937,Customer 03937,Southeast
3938,Customer 03938,Southwest
3939,Customer 03939,Midwest
3940,Customer 03940,Northeast
3941,Customer 03941,Northeast
3942,Customer 03942,Southeast
3943,Customer 03943,Southeast
3944,Customer 03944,Southwest
3945,Customer 03945,Northeast
3946,Customer 03946,West
3947,Customer 03947,Southeast
3948,Customer 03948,Northeast
3949,Customer 03949,West
3950,Customer 03950,Southeast
3951,Customer 03951,Midwest
3952,Customer 03952,West
3953,Customer 03953,West
3954,Customer 03954,Southwest
3955,Customer 03955,Northeast
3956,Customer 03956,Midwest
3957,Customer 03957,West
3958,Customer 03958,West
3959,Customer 03959,Northeast
3960,Customer 03960,Southeast
3961,Customer 03961,Southeast
3962,Customer 03962,Northeast
3963,Customer 03963,Southwest
3964,Customer 03964,Southeast
3965,Customer 03965,Southeast
3966,Customer 03966,Northeast
3967,Customer 03967,Midwest
3968,Customer 03968,Northeast
3969,Customer 03969,Midwest
3970,Customer 03970,Northeast
3971,Customer 03971,West
